SYMBOL	ENTREZID	Ctrl_Fam.Veh.R1	Ctrl_Fam.Veh.R2	Tissue (HPA)	Cell type (HPA)	Level (HPA)	Reliability (HPA)
SRPK2	6733	38.1721	31.5452	cerebral-cortex	glial-cells	Low	Enhanced
SRPRB	58477	39.7102	30.6947	NA	NA	NA	NA
SRPX	8406	22.369	14.1632	NA	NA	NA	NA
SRPX2	27286	9.72944	5.60529	cerebral-cortex	glial-cells	Medium	Approved
SRR	63826	19.7615	21.7222	cerebral-cortex	glial-cells	Low	Approved
SRRD	402055	17.3519	14.8671	NA	NA	NA	NA
SRRM1	10250	39.2736	36.334	cerebral-cortex	glial-cells	Medium	Supported
SRRM2	23524	207.56	383.012	cerebral-cortex	glial-cells	High	Supported
SRRM2-AS1	100128788	0.520273	0.855955	NA	NA	NA	NA
SRRM4	84530	0.0443129	0.0822364	NA	NA	NA	NA
SRRM5	100170229	0.779621	0.598301	NA	NA	NA	NA
SRRT	51593	84.7095	97.1623	cerebral-cortex	glial-cells	Medium	Supported
SRSF1	6426	170.318	150.344	cerebral-cortex	glial-cells	High	Supported
SRSF11	9295	129.038	118.458	cerebral-cortex	glial-cells	High	Supported
SRSF12	135295	6.34399	7.47056	NA	NA	NA	NA
SRSF2	6427	124.299	147.033	cerebral-cortex	glial-cells	High	Supported
SRSF3	6428	167.362	99.1994	cerebral-cortex	glial-cells	High	Supported
SRSF4	6429	67.2016	67.4729	cerebral-cortex	glial-cells	High	Supported
SRSF5	6430	148.931	199.199	cerebral-cortex	glial-cells	Low	Approved
SRSF6	6431	71.6459	128.911	cerebral-cortex	glial-cells	High	Supported
SRSF7	6432	78.6708	81.8745	cerebral-cortex	glial-cells	Medium	Supported
SRSF9	8683	188.366	195.594	cerebral-cortex	glial-cells	Medium	Supported
SRSF9P1	54021	0.135761	0.299549	NA	NA	NA	NA
SRXN1	140809	22.7826	13.0817	NA	NA	NA	NA
SRY	6736	0	0	NA	NA	NA	NA
SS18	6760	49.6635	37.6436	cerebral-cortex	glial-cells	Low	Supported
SS18L1	26039	17.0787	14.2551	NA	NA	NA	NA
SS18L2	51188	25.3524	22.9704	NA	NA	NA	NA
SSB	6741	128.588	107.762	cerebral-cortex	glial-cells	High	Supported
SSBP1	6742	37.7797	39.8895	NA	NA	NA	NA
SSBP2	23635	35.1033	47.8047	cerebral-cortex	glial-cells	High	Approved
SSBP3	23648	30.8684	23.879	NA	NA	NA	NA
SSBP3-AS1	619518	0.384827	0.650914	NA	NA	NA	NA
SSBP4	170463	48.4602	53.1051	NA	NA	NA	NA
SSC5D	284297	2.59982	4.36118	NA	NA	NA	NA
SSH1	54434	8.49059	12.0238	NA	NA	NA	NA
SSH2	85464	4.47603	4.3164	NA	NA	NA	NA
SSH3	54961	2.37497	2.3188	cerebral-cortex	glial-cells	Medium	Approved
SSNA1	8636	41.8084	49.8382	NA	NA	NA	NA
SSPN	8082	5.46844	9.11701	NA	NA	NA	NA
SSPO	23145	2.78525	3.26624	NA	NA	NA	NA
SSR1	6745	72.6367	55.9091	cerebral-cortex	glial-cells	Low	Enhanced
SSR2	6746	172.897	174.621	NA	NA	NA	NA
SSR3	6747	74.734	72.3305	cerebral-cortex	glial-cells	Medium	Approved
SSR4	6748	3.54979	46.2832	cerebral-cortex	glial-cells	Low	Enhanced
SSR4P1	728039	0.431977	0.929288	NA	NA	NA	NA
SSRP1	6749	75.3242	82.7901	NA	NA	NA	NA
SST	6750	0	0	NA	NA	NA	NA
SSTR2	6752	0.520326	0.281635	NA	NA	NA	NA
SSU72	29101	85.8462	73.3914	NA	NA	NA	NA
SSUH2	51066	0.459513	0.0797133	NA	NA	NA	NA
SSX2IP	117178	16.0304	10.533	NA	NA	NA	NA
ST13	6767	147.885	145.413	cerebral-cortex	glial-cells	Medium	Enhanced
ST13P13	401648	0.663047	0.383831	NA	NA	NA	NA
ST13P15	100422603	1.10369	0.862722	NA	NA	NA	NA
ST13P18	643310	2.14403	1.361	NA	NA	NA	NA
ST13P19	100131961	3.94016	3.65159	NA	NA	NA	NA
ST13P20	729828	0	0	NA	NA	NA	NA
ST13P3	144638	1.80012	0.698636	NA	NA	NA	NA
ST13P4	145165	4.27955	3.56013	NA	NA	NA	NA
ST13P5	144106	1.25008	0.859859	NA	NA	NA	NA
ST13P6	157530	14.8409	13.3553	NA	NA	NA	NA
ST18	9705	0.00765507	0.0568711	NA	NA	NA	NA
ST20	400410	11.2579	11.3115	NA	NA	NA	NA
ST20-MTHFS	100528021	2.80824	0	NA	NA	NA	NA
ST3GAL1	6482	4.06099	2.6748	NA	NA	NA	NA
ST3GAL1P1	100421804	0.11169	0.240504	NA	NA	NA	NA
ST3GAL2	6483	19.0631	19.7736	cerebral-cortex	glial-cells	Medium	Approved
ST3GAL3	6487	9.11967	12.6912	NA	NA	NA	NA
ST3GAL4	6484	15.5617	19.0921	NA	NA	NA	NA
ST3GAL5	8869	20.8301	26.1201	NA	NA	NA	NA
ST3GAL6	10402	2.12013	1.99761	cerebral-cortex	glial-cells	Low	Approved
ST3GAL6-AS1	100874207	0	0.10492	NA	NA	NA	NA
ST6GAL1	6480	4.47137	4.71225	NA	NA	NA	NA
ST6GAL2	84620	3.892	0.65733	NA	NA	NA	NA
ST6GALNAC2	10610	0.208274	0.111573	NA	NA	NA	NA
ST6GALNAC3	256435	2.82758	3.2378	NA	NA	NA	NA
ST6GALNAC4	27090	6.32622	9.39842	NA	NA	NA	NA
ST6GALNAC4P1	100874524	0.448149	0.165477	NA	NA	NA	NA
ST6GALNAC5	81849	43.0978	70.8183	NA	NA	NA	NA
ST6GALNAC6	30815	24.2473	22.7119	NA	NA	NA	NA
ST7	7982	6.87674	7.13647	cerebral-cortex	glial-cells	Low	Approved
ST7-AS1	93653	2.57869	2.87533	NA	NA	NA	NA
ST7-OT4	338069	0.263818	0.542869	NA	NA	NA	NA
ST7L	54879	10.2399	12.0308	NA	NA	NA	NA
ST8SIA1	6489	22.1958	21.7447	cerebral-cortex	glial-cells	Low	Approved
ST8SIA2	8128	10.9701	13.7163	NA	NA	NA	NA
ST8SIA3	51046	10.5127	3.74704	NA	NA	NA	NA
ST8SIA4	7903	3.85847	5.14629	NA	NA	NA	NA
ST8SIA5	29906	3.56323	8.23089	cerebral-cortex	glial-cells	Low	Approved
STAC	6769	0.956069	0.509294	NA	NA	NA	NA
STAC2	342667	0.447607	0.309911	NA	NA	NA	NA
STAC3	246329	1.47323	0.775634	NA	NA	NA	NA
STAG1	10274	14.3168	12.1854	cerebral-cortex	glial-cells	Medium	Supported
STAG2	10735	33.3975	25.1817	cerebral-cortex	glial-cells	Medium	Supported
STAG3	10734	7.29653	8.83392	NA	NA	NA	NA
STAG3L1	54441	1.3589	3.45167	NA	NA	NA	NA
STAG3L2	442582	2.50278	2.95175	NA	NA	NA	NA
STAG3L4	64940	5.76478	5.36679	NA	NA	NA	NA
STAG3L5P	101735302	10.5889	24.4007	NA	NA	NA	NA
STAG3L5P-PVRIG2P-PILRB	101752399	4.03286	8.91005	NA	NA	NA	NA
STAM	8027	3.21071	0.470387	cerebral-cortex	glial-cells	Medium	Supported
STAM2	10254	12.0701	9.77025	cerebral-cortex	glial-cells	Low	Enhanced
STAMBP	10617	33.3798	41.4048	NA	NA	NA	NA
STAMBPL1	57559	1.10953	0.229768	NA	NA	NA	NA
STAP2	55620	0.951675	1.65743	cerebral-cortex	glial-cells	Low	Approved
STAR	6770	0.0959004	0.186696	NA	NA	NA	NA
STARD10	10809	4.71766	3.28808	NA	NA	NA	NA
STARD13	90627	5.11067	5.00367	cerebral-cortex	glial-cells	Medium	Supported
STARD13-AS	100874241	0	0.378189	NA	NA	NA	NA
STARD3	10948	25.8982	42.1816	NA	NA	NA	NA
STARD3NL	83930	69.636	66.7993	cerebral-cortex	glial-cells	Medium	Enhanced
STARD4	134429	27.6828	24.5329	cerebral-cortex	glial-cells	Low	Approved
STARD4-AS1	100505678	7.62114	10.2073	NA	NA	NA	NA
STARD5	80765	0.73286	0.460248	cerebral-cortex	glial-cells	Medium	Approved
STARD6	147323	0.545321	0	NA	NA	NA	NA
STARD7	56910	71.2238	64.9398	cerebral-cortex	glial-cells	Medium	Supported
STARD7-AS1	285033	2.24297	1.8083	NA	NA	NA	NA
STARD8	9754	0.405397	0.39926	NA	NA	NA	NA
STARD9	57519	7.38048	12.9761	NA	NA	NA	NA
STAT1	6772	25.9308	29.7538	NA	NA	NA	NA
STAT2	6773	50.2646	84.3043	cerebral-cortex	glial-cells	Low	Approved
STAT3	6774	88.2766	87.4968	NA	NA	NA	NA
STAT4	6775	0.46016	0.278809	NA	NA	NA	NA
STAT5A	6776	0.285942	0.321276	NA	NA	NA	NA
STAT5B	6777	14.0007	17.3043	NA	NA	NA	NA
STAT6	6778	1.85764	0.705095	NA	NA	NA	NA
STAU1	6780	42.7246	39.8345	cerebral-cortex	glial-cells	Low	Approved
STAU2	27067	38.1778	34.3606	cerebral-cortex	glial-cells	Low	Approved
STC1	6781	9.77301	18.6437	NA	NA	NA	NA
STC2	8614	3.40903	1.23242	NA	NA	NA	NA
STEAP1	26872	0.491354	0.28645	NA	NA	NA	NA
STEAP1B	256227	0.709591	0.196888	NA	NA	NA	NA
STEAP2	261729	0.193002	0.174433	NA	NA	NA	NA
STEAP3	55240	10.4599	12.7174	NA	NA	NA	NA
STIL	6491	6.33877	6.33221	NA	NA	NA	NA
STIM1	6786	21.6752	33.5501	NA	NA	NA	NA
STIM2	57620	53.2502	58.0508	cerebral-cortex	glial-cells	High	Supported
STIP1	10963	140.206	104.356	cerebral-cortex	glial-cells	Low	Enhanced
STK10	6793	8.04146	11.4715	cerebral-cortex	glial-cells	Medium	Enhanced
STK11	6794	23.9409	24.1492	cerebral-cortex	glial-cells	Low	Approved
STK11IP	114790	19.3862	29.6672	cerebral-cortex	glial-cells	Medium	Approved
STK16	8576	16.8315	23.7552	cerebral-cortex	glial-cells	Low	Approved
STK17A	9263	101.278	74.3342	NA	NA	NA	NA
STK17B	9262	3.9055	4.33433	NA	NA	NA	NA
STK24	8428	45.2464	40.5857	cerebral-cortex	glial-cells	Medium	Enhanced
STK24-AS1	100874069	0.633993	0.362555	NA	NA	NA	NA
STK25	10494	88.8089	115.181	NA	NA	NA	NA
STK3	6788	12.7853	12.2549	NA	NA	NA	NA
STK31	56164	0.338161	0.100989	NA	NA	NA	NA
STK32A	202374	3.93845	2.61842	NA	NA	NA	NA
STK32B	55351	9.352	11.6282	NA	NA	NA	NA
STK32C	282974	10.8335	11.2259	NA	NA	NA	NA
STK33	65975	24.5371	25.1092	NA	NA	NA	NA
STK35	140901	7.16008	5.97592	NA	NA	NA	NA
STK36	27148	37.2855	58.4667	cerebral-cortex	glial-cells	Low	Approved
STK38	11329	20.6955	18.1216	NA	NA	NA	NA
STK38L	23012	10.5359	12.7218	NA	NA	NA	NA
STK39	27347	24.9369	24.2789	cerebral-cortex	glial-cells	Medium	Enhanced
STK4	6789	9.50165	8.64405	cerebral-cortex	glial-cells	Low	Approved
STK4-AS1	100505826	0.147026	0.104536	NA	NA	NA	NA
STK40	83931	32.4742	20.6603	NA	NA	NA	NA
STMN1	3925	435.657	502.068	cerebral-cortex	glial-cells	Medium	Enhanced
STMN2	11075	1.19768	0.361304	NA	NA	NA	NA
STMN3	50861	69.6558	91.4523	cerebral-cortex	glial-cells	Low	Enhanced
STMN4	81551	13.9902	22.0729	NA	NA	NA	NA
STOM	2040	6.99924	5.73489	cerebral-cortex	glial-cells	Low	Approved
STOML1	9399	6.13621	8.82025	cerebral-cortex	glial-cells	Low	Approved
STOML2	30968	56.6648	66.6955	cerebral-cortex	glial-cells	Medium	Supported
STOML3	161003	0.355982	0.0813749	NA	NA	NA	NA
STON1	11037	7.25274	5.08628	NA	NA	NA	NA
STON1-GTF2A1L	286749	0	0.0207412	NA	NA	NA	NA
STON2	85439	3.73701	4.4208	cerebral-cortex	glial-cells	Low	Enhanced
STOX1	219736	0.707514	1.95672	NA	NA	NA	NA
STOX2	56977	6.80543	4.61422	NA	NA	NA	NA
STPG1	90529	1.78637	3.06669	NA	NA	NA	NA
STRA6	64220	6.56313	2.63796	NA	NA	NA	NA
STRADA	92335	41.782	49.1552	cerebral-cortex	glial-cells	Low	Approved
STRADB	55437	37.1951	35.4167	NA	NA	NA	NA
STRADBP1	389599	0.252898	0.271158	NA	NA	NA	NA
STRAP	11171	145.882	137.425	NA	NA	NA	NA
STRBP	55342	12.7824	13.0117	cerebral-cortex	glial-cells	Low	Approved
STRIP1	85369	18.4891	24.9304	cerebral-cortex	glial-cells	Low	Approved
STRIP2	57464	4.24472	6.02293	NA	NA	NA	NA
STRN	6801	7.95739	6.0694	NA	NA	NA	NA
STRN3	29966	19.0818	18.0213	cerebral-cortex	glial-cells	Low	Approved
STRN4	29888	45.166	48.7622	cerebral-cortex	glial-cells	Low	Supported
STS	412	1.93604	2.79271	NA	NA	NA	NA
STT3A	3703	84.9003	92.1551	NA	NA	NA	NA
STT3B	201595	59.6062	50.1437	cerebral-cortex	glial-cells	Low	Approved
STUB1	10273	44.2691	61.9771	cerebral-cortex	glial-cells	Low	Enhanced
STX10	8677	31.4091	35.8994	NA	NA	NA	NA
STX11	8676	0.0794065	0	cerebral-cortex	glial-cells	Low	Approved
STX12	23673	29.9951	33.008	cerebral-cortex	glial-cells	Medium	Approved
STX16	8675	38.0508	41.0077	NA	NA	NA	NA
STX16-NPEPL1	100534593	4.59995	6.18613	NA	NA	NA	NA
STX17	55014	6.40786	7.33275	cerebral-cortex	glial-cells	Medium	Approved
STX18	53407	20.0791	21.6768	cerebral-cortex	glial-cells	Medium	Approved
STX18-AS1	100507266	0.985592	0.898101	NA	NA	NA	NA
STX1A	6804	4.54969	5.21908	cerebral-cortex	glial-cells	Low	Enhanced
STX1B	112755	5.228	5.21062	NA	NA	NA	NA
STX2	2054	22.8082	23.7624	NA	NA	NA	NA
STX3	6809	0.964334	0.38196	NA	NA	NA	NA
STX4	6810	29.7336	31.8188	NA	NA	NA	NA
STX5	6811	21.7274	18.811	NA	NA	NA	NA
STX6	10228	22.747	16.64	cerebral-cortex	glial-cells	Low	Approved
STX7	8417	13.2022	9.57014	NA	NA	NA	NA
STX8	9482	37.6433	52.7762	cerebral-cortex	glial-cells	Low	Approved
STXBP1	6812	16.2478	16.3949	cerebral-cortex	glial-cells	Medium	Enhanced
STXBP2	6813	0.823333	1.01237	NA	NA	NA	NA
STXBP3	6814	33.821	36.7037	cerebral-cortex	glial-cells	Low	Approved
STXBP4	252983	2.96559	3.15742	cerebral-cortex	glial-cells	Medium	Approved
STXBP5	134957	2.07865	1.23043	NA	NA	NA	NA
STXBP5-AS1	729178	0.108694	0.0891276	NA	NA	NA	NA
STXBP5L	9515	1.09462	1.56745	NA	NA	NA	NA
STXBP6	29091	0.233486	0.480548	cerebral-cortex	glial-cells	Low	Approved
STYX	6815	10.4	9.22127	NA	NA	NA	NA
STYXL1	51657	3.23399	2.09155	NA	NA	NA	NA
SUB1	10923	286.296	250.492	cerebral-cortex	glial-cells	Medium	Supported
SUB1P1	728938	1.43159	0	NA	NA	NA	NA
SUB1P3	106480442	1.77637	2.90965	NA	NA	NA	NA
SUCLA2	8803	29.318	29.263	cerebral-cortex	glial-cells	Low	Enhanced
SUCLG1	8802	57.4549	67.8194	cerebral-cortex	glial-cells	Low	Enhanced
SUCLG2	8801	28.1627	26.8508	NA	NA	NA	NA
SUCLG2P2	283398	0.623653	0.178284	NA	NA	NA	NA
SUCO	51430	32.0954	30.5637	NA	NA	NA	NA
SUDS3	64426	15.9552	14.4201	NA	NA	NA	NA
SUDS3P1	285647	1.77928	2.493	NA	NA	NA	NA
SUFU	51684	8.14038	8.21321	cerebral-cortex	glial-cells	Medium	Supported
SUGCT	79783	3.02687	2.93544	NA	NA	NA	NA
SUGP1	57794	20.869	29.2933	cerebral-cortex	glial-cells	Medium	Approved
SUGP2	10147	57.7206	79.2379	cerebral-cortex	glial-cells	Medium	Enhanced
SUGT1	10910	51.9379	36.4074	NA	NA	NA	NA
SUGT1P2	728706	0.459057	0.309063	NA	NA	NA	NA
SUGT1P3	283507	0.286136	0.114987	NA	NA	NA	NA
SULF1	23213	3.95689	0.237573	NA	NA	NA	NA
SULF2	55959	20.067	13.9535	NA	NA	NA	NA
SULT1A1	6817	0.620261	0.341227	NA	NA	NA	NA
SULT1A3	6818	0.347378	1.55697	NA	NA	NA	NA
SULT1A4	445329	6.40605	0.216469	NA	NA	NA	NA
SULT1C4	27233	4.67051	7.8744	NA	NA	NA	NA
SULT1E1	6783	0.128791	0	NA	NA	NA	NA
SULT2B1	6820	0	0.0952543	NA	NA	NA	NA
SULT4A1	25830	2.99551	4.53195	NA	NA	NA	NA
SUMF1	285362	15.2161	21.2803	NA	NA	NA	NA
SUMF2	25870	65.9486	70.0335	NA	NA	NA	NA
SUMO1	7341	135.481	113.246	cerebral-cortex	glial-cells	Low	Supported
SUMO1P3	474338	7.69947	2.72111	NA	NA	NA	NA
SUMO1P4	101290502	1.17258	0	NA	NA	NA	NA
SUMO2	6613	139.064	149.269	cerebral-cortex	glial-cells	Low	Supported
SUMO2P17	100128010	1.03683	0.182633	NA	NA	NA	NA
SUMO2P3	652489	27.5331	9.89597	NA	NA	NA	NA
SUMO2P6	100127922	3.05923	1.56252	NA	NA	NA	NA
SUMO3	6612	44.5151	61.1179	cerebral-cortex	glial-cells	Low	Supported
SUMO4	387082	1.30914	0.814747	NA	NA	NA	NA
SUN1	23353	46.1018	52.209	cerebral-cortex	glial-cells	Medium	Enhanced
SUN2	25777	26.5497	27.5607	cerebral-cortex	glial-cells	High	Supported
SUOX	6821	11.6491	15.1555	NA	NA	NA	NA
SUPT16H	11198	50.4258	52.6222	cerebral-cortex	glial-cells	Low	Enhanced
SUPT20H	55578	34.5358	33.2921	NA	NA	NA	NA
SUPT3H	8464	9.1567	10.729	cerebral-cortex	glial-cells	Medium	Enhanced
SUPT4H1	6827	47.6836	50.8394	NA	NA	NA	NA
SUPT5H	6829	58.2092	85.5892	cerebral-cortex	glial-cells	Low	Supported
SUPT6H	6830	30.1695	41.7809	cerebral-cortex	glial-cells	Low	Approved
SUPT7L	9913	21.1934	24.2754	NA	NA	NA	NA
SUPV3L1	6832	17.0684	19.2927	NA	NA	NA	NA
SURF1	6834	0.203787	5.14847	NA	NA	NA	NA
SURF2	6835	0.211886	0.229178	cerebral-cortex	glial-cells	Low	Approved
SURF4	6836	0.704275	0.953302	NA	NA	NA	NA
SURF6	6838	0.0595269	0.0422648	cerebral-cortex	glial-cells	Medium	Approved
SUSD1	64420	3.94131	10.2864	NA	NA	NA	NA
SUSD2	56241	0.73518	0.553371	NA	NA	NA	NA
SUSD3	203328	0.0830217	0	NA	NA	NA	NA
SUSD4	55061	5.4421	2.42394	NA	NA	NA	NA
SUSD5	26032	4.13705	3.22948	NA	NA	NA	NA
SUV39H1	6839	1.40445	0.74745	NA	NA	NA	NA
SUV39H2	79723	19.0129	17.8523	NA	NA	NA	NA
SUZ12	23512	17.8258	15.3363	NA	NA	NA	NA
SV2A	9900	0.186219	0.180139	NA	NA	NA	NA
SV2C	22987	0.164853	0	NA	NA	NA	NA
SVEP1	79987	1.1075	1.12352	NA	NA	NA	NA
SVIL	6840	37.4878	50.9204	cerebral-cortex	glial-cells	Medium	Approved
SVIP	258010	15.6613	9.30249	cerebral-cortex	glial-cells	Medium	Approved
SVOP	55530	0.0472811	0	NA	NA	NA	NA
SWAP70	23075	24.9117	20.5104	NA	NA	NA	NA
SWI5	375757	26.2439	27.4517	cerebral-cortex	glial-cells	High	Approved
SWSAP1	126074	0.548195	0.539755	NA	NA	NA	NA
SWT1	54823	4.21339	3.23087	cerebral-cortex	glial-cells	Low	Enhanced
SYAP1	94056	13.5817	14.3932	cerebral-cortex	glial-cells	Low	Approved
SYBU	55638	8.61708	12.9437	NA	NA	NA	NA
SYCE1L	100130958	8.76018	8.35455	NA	NA	NA	NA
SYCE2	256126	0.918016	1.18724	NA	NA	NA	NA
SYCE3	644186	3.10824	6.19151	NA	NA	NA	NA
SYCP2	10388	0.109796	0.0552981	NA	NA	NA	NA
SYCP2L	221711	0.775823	0.638014	NA	NA	NA	NA
SYCP3	50511	0.20234	0.397634	NA	NA	NA	NA
SYDE1	85360	8.81696	13.1609	NA	NA	NA	NA
SYDE2	84144	0.0517583	0.0274695	NA	NA	NA	NA
SYF2	25949	36.6804	27.6475	NA	NA	NA	NA
SYMPK	8189	26.3059	29.2623	cerebral-cortex	glial-cells	Low	Approved
SYN1	6853	0.827613	0.55307	NA	NA	NA	NA
SYN2	6854	0.31593	0.440603	NA	NA	NA	NA
SYN3	8224	0.0321173	0	NA	NA	NA	NA
SYNC	81493	8.93524	14.4956	NA	NA	NA	NA
SYNCRIP	10492	69.5671	61.1123	cerebral-cortex	glial-cells	High	Supported
SYNDIG1	79953	9.17904	8.72396	NA	NA	NA	NA
SYNE1	23345	10.9069	11.5516	cerebral-cortex	glial-cells	Medium	Approved
SYNE1-AS1	100505475	0	0	NA	NA	NA	NA
SYNE2	23224	12.1135	17.5667	NA	NA	NA	NA
SYNE3	161176	0.346695	1.28186	NA	NA	NA	NA
SYNE4	163183	0.44891	0.546648	NA	NA	NA	NA
SYNGAP1	8831	0.188132	1.58198	NA	NA	NA	NA
SYNGR1	9145	14.2519	18.0331	NA	NA	NA	NA
SYNGR2	9144	6.85204	8.03281	cerebral-cortex	glial-cells	Low	Approved
SYNGR3	9143	3.06765	5.03792	NA	NA	NA	NA
SYNJ1	8867	7.63876	7.86145	NA	NA	NA	NA
SYNJ2	8871	15.9141	16.9352	cerebral-cortex	glial-cells	Medium	Approved
SYNJ2BP	55333	6.78316	7.66743	cerebral-cortex	glial-cells	Low	Approved
SYNJ2BP-COX16	100529257	5.75607	0	cerebral-cortex	glial-cells	Low	Approved
SYNPO	11346	3.1365	0.530908	NA	NA	NA	NA
SYNPO2	171024	0.197828	0.0345278	NA	NA	NA	NA
SYNPO2L	79933	0.019409	0.164916	NA	NA	NA	NA
SYNPR	132204	1.03851	0.277425	NA	NA	NA	NA
SYNRG	11276	10.6875	12.6571	cerebral-cortex	glial-cells	Medium	Approved
SYPL1	6856	60.9891	49.0356	NA	NA	NA	NA
SYPL2	284612	0.320934	0.298496	NA	NA	NA	NA
SYS1	90196	13.8041	14.8285	NA	NA	NA	NA
SYS1-DBNDD2	767557	1.49429	3.22444	NA	NA	NA	NA
SYT1	6857	22.6588	20.5322	NA	NA	NA	NA
SYT10	341359	0.0215005	0.0114181	NA	NA	NA	NA
SYT11	23208	91.9668	104.923	cerebral-cortex	glial-cells	Low	Enhanced
SYT12	91683	2.38735	2.799	NA	NA	NA	NA
SYT13	57586	0.00926748	0.0196776	NA	NA	NA	NA
SYT14	255928	2.05551	1.11319	NA	NA	NA	NA
SYT16	83851	0.0467936	0.0605396	NA	NA	NA	NA
SYT17	51760	8.98078	5.82211	NA	NA	NA	NA
SYT2	127833	0.0183926	0.00952282	NA	NA	NA	NA
SYT3	84258	1.44211	0.770306	NA	NA	NA	NA
SYT4	6860	0.556551	2.51868	NA	NA	NA	NA
SYT5	6861	0.625156	0.272487	cerebral-cortex	glial-cells	Low	Enhanced
SYT6	148281	14.7038	7.32362	NA	NA	NA	NA
SYT7	9066	2.5055	0.449463	cerebral-cortex	glial-cells	Low	Enhanced
SYT9	143425	0	0	NA	NA	NA	NA
SYTL1	84958	0.566411	0.242103	NA	NA	NA	NA
SYTL2	54843	64.0682	105.12	NA	NA	NA	NA
SYTL3	94120	0.380081	0.326904	NA	NA	NA	NA
SYTL4	94121	4.39778	2.61654	NA	NA	NA	NA
SYTL5	94122	9.84346	7.68127	NA	NA	NA	NA
SYVN1	84447	16.7564	17.9456	cerebral-cortex	glial-cells	High	Enhanced
SZRD1	26099	63.2105	84.1007	NA	NA	NA	NA
SZT2	23334	5.49012	9.20826	NA	NA	NA	NA
TAB1	10454	13.2943	17.3282	cerebral-cortex	glial-cells	Low	Approved
TAB2	23118	43.9559	30.9257	cerebral-cortex	glial-cells	Medium	Approved
TAB3	257397	8.87228	7.35259	cerebral-cortex	glial-cells	Low	Approved
TAC1	6863	0.197649	0.0631647	NA	NA	NA	NA
TAC3	6866	0.0735722	0.159282	NA	NA	NA	NA
TACC1	6867	28.7433	31.7429	cerebral-cortex	glial-cells	Medium	Approved
TACC2	10579	22.3417	25.3106	cerebral-cortex	glial-cells	Medium	Enhanced
TACC3	10460	49.8346	52.9631	NA	NA	NA	NA
TACO1	51204	16.0291	19.2241	cerebral-cortex	glial-cells	Medium	Enhanced
TACR1	6869	1.46333	0.439611	NA	NA	NA	NA
TACR2	6865	1.06739	1.39351	NA	NA	NA	NA
TADA1	117143	11.9887	12.3465	cerebral-cortex	glial-cells	Low	Approved
TADA2A	6871	8.43559	12.334	NA	NA	NA	NA
TADA2B	93624	9.39313	8.11665	cerebral-cortex	glial-cells	Low	Approved
TADA3	10474	50.005	68.2534	cerebral-cortex	glial-cells	Low	Approved
TAF1	6872	13.0016	11.901	cerebral-cortex	glial-cells	High	Supported
TAF10	6881	57.5235	80.8621	cerebral-cortex	glial-cells	High	Supported
TAF11	6882	29.0859	31.0379	NA	NA	NA	NA
TAF12	6883	14.0373	12.656	cerebral-cortex	glial-cells	Medium	Approved
TAF13	6884	86.6032	84.3318	cerebral-cortex	glial-cells	High	Approved
TAF15	8148	6.01238	27.9804	cerebral-cortex	glial-cells	Medium	Supported
TAF1A	9015	4.62036	4.27842	cerebral-cortex	glial-cells	Medium	Approved
TAF1B	9014	9.87168	12.6736	NA	NA	NA	NA
TAF1C	9013	19.2465	29.4544	NA	NA	NA	NA
TAF1D	79101	67.8829	52.5031	NA	NA	NA	NA
TAF2	6873	11.4906	12.2255	NA	NA	NA	NA
TAF3	83860	3.99109	3.54019	NA	NA	NA	NA
TAF4	6874	8.33563	7.55373	cerebral-cortex	glial-cells	High	Supported
TAF4B	6875	0.790346	0.367971	NA	NA	NA	NA
TAF5	6877	2.90942	2.34832	cerebral-cortex	glial-cells	High	Supported
TAF5L	27097	9.61271	9.84194	NA	NA	NA	NA
TAF6	6878	30.5876	49.6475	NA	NA	NA	NA
TAF6L	10629	20.4422	23.9206	cerebral-cortex	glial-cells	Low	Approved
TAF7	6879	93.2622	94.5102	cerebral-cortex	glial-cells	Low	Approved
TAF7L	54457	0.366358	0.17925	NA	NA	NA	NA
TAF8	129685	6.20848	6.62034	cerebral-cortex	glial-cells	Low	Supported
TAF9BP1	246135	0.248656	0.0899701	NA	NA	NA	NA
TAGLN	6876	346.785	395.48	NA	NA	NA	NA
TAGLN2	8407	147.234	154.753	NA	NA	NA	NA
TAGLN2P1	100418887	6.50852	5.35343	NA	NA	NA	NA
TAGLN3	29114	30.335	50.9779	NA	NA	NA	NA
TAL2	6887	0.209647	0.11456	NA	NA	NA	NA
TALDO1	6888	96.1627	107.286	NA	NA	NA	NA
TAMM41	132001	5.76958	5.90151	NA	NA	NA	NA
TANC1	85461	43.927	45.274	cerebral-cortex	glial-cells	Low	Approved
TANC2	26115	11.8491	17.9093	NA	NA	NA	NA
TANGO2	128989	8.99683	13.0016	cerebral-cortex	glial-cells	Medium	Approved
TANGO6	79613	2.3919	4.38291	NA	NA	NA	NA
TANK	10010	37.112	28.3267	cerebral-cortex	glial-cells	Low	Approved
TAOK1	57551	25.9809	18.3333	cerebral-cortex	glial-cells	Medium	Approved
TAOK2	9344	25.4844	29.0248	cerebral-cortex	glial-cells	Low	Approved
TAOK3	51347	26.0605	18.3941	cerebral-cortex	glial-cells	Low	Approved
TAPBPL	55080	1.67743	1.31283	NA	NA	NA	NA
TAPT1	202018	14.1349	13.2792	cerebral-cortex	glial-cells	Medium	Approved
