rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization	RxnFormula
r0383	Miscellaneous	(5160.1 and 5162.1) or 5161.1	582.197546531303	382.004136115811	1.52406084512865	L	pyruvate dehydrogenase	[m]	h[m] + pyr[m] + lpam[m]  -> co2[m] + HC00682[m] 
r0444	Fatty acid oxidation	1374.1 and 1376.1	389.01861252115	251.028971152656	1.54969607983845	L	carnitine shuttle	[r]	crn[r] + hdcoa[r]  -> coa[r] + hdcecrn[r] 
r0522	Folate metabolism	275.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[m]	h2o[m] + methf[m]  -> h[m] + 5fthf[m] 
r0523	Folate metabolism	10588.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[m]	atp[m] + 5fthf[m]  -> adp[m] + pi[m] + methf[m] 
r0555	Miscellaneous	1737.1	582.197546531303	382.004136115811	1.52406084512865	L	NA	[m]	coa[m] + HC00682[m]  -> accoa[m] + dhlam[m] 
r0596	CoA synthesis	26275.1	758.26565143824	487.593744882921	1.5551176761308	L	NA	[m]	h2o[m] + 3hpcoa[m]  -> h[m] + coa[m] + 3hpp[m] 
r0661	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	h2o[x] + dd2coa[x]  -> 3hddcoa[x] 
r0715	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	nad[x] + HC01397[x]  -> h[x] + nadh[x] + 3ohdcoa[x] 
r0717	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	hdd2coa[x] + h2o[x]  -> HC01397[x] 
r0719	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	nad[x] + 3htdcoa[x]  -> h[x] + nadh[x] + 3otdcoa[x] 
r0721	Fatty acid oxidation	3030.1 and 1962.1 and 1892.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	h2o[x] + HC01412[x]  -> 3htdcoa[x] 
r0723	Fatty acid oxidation	3030.1 and 1962.1 and 3033.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	nad[x] + 3hddcoa[x]  -> h[x] + nadh[x] + 3oddcoa[x] 
r0735	Fatty acid oxidation	55825.1 or 51102.1 	645.806671501088	860.637119688408	0.750382079423789	H	fatty acid synthesis & elongation	[m]	nadp[m] + dcacoa[m]  <=> h[m] + nadph[m] + dc2coa[m] 
r0739	Bile acid synthesis	(124.1 and 125.1 and 126.1) or 130.1 or 131.1 or 128.1 or 127.1	771.598984771574	502.432454560341	1.53572679823554	L	NA	[c]	nad[c] + xol7ah3[c]  <=> h[c] + nadh[c] + xol7ah2al[c] 
r1000	Transport, endoplasmic reticular		389.01861252115	251.028971152656	1.54969607983845	L	carnitine shuttle	intercompartmental	crn[c] + hdcecrn[r]  -> hdcecrn[c] + crn[r] 
r1020	Transport, mitochondrial		758.265651438239	487.593744882922	1.55511767613079	L	NA	intercompartmental	xol7ah3[m]  <=> xol7ah3[c] 
r1050	Transport, extracellular		782.154540327129	507.593744882921	1.54090657777419	L	NA	intercompartmental	chsterol[e]  <=> chsterol[c] 
r1109	Miscellaneous		692.616751269035	443.692146909526	1.5610299981493	L	NA	[m]	cit[m]  -> ac[m] + oaa[m] 
r1116	Transport, extracellular		259.421883812747	169.681785928716	1.52887289813021	L	NA	intercompartmental	atp[c]  <=> atp[e] 
r1150	Transport, lysosomal		808.265651438241	537.59374488292	1.50348782725191	L	NA	intercompartmental	pi[l]  -> pi[c] 
r1165	Miscellaneous	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + hdd2coa[r]  -> coa[r] + HC02021[r] 
r1166	Miscellaneous	6646.1 or 8435.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	chsterol[r] + stcoa[r]  -> coa[r] + HC02022[r] 
r1168	Miscellaneous	6646.1 or 8435.1	397.351945854483	259.809458957534	1.52939753405757	L	NA	[r]	chsterol[r] + lnlccoa[r]  -> coa[r] + HC02024[r] 
r1174	Miscellaneous	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + HC02021[r]  -> h[r] + chsterol[r] + hdcea[r] 
r1175	Miscellaneous	3988.1 or 1056.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	h2o[r] + HC02022[r]  -> h[r] + chsterol[r] + ocdca[r] 
r1179	Miscellaneous	3988.1 or 1056.1	397.351945854483	259.809458957534	1.52939753405757	L	NA	[r]	h2o[r] + HC02024[r]  -> h[r] + chsterol[r] + lnlc[r] 
r1251	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + hdcea[r]  -> amp[r] + ppi[r] + hdd2coa[r] 
r1255	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152655	1.54969607983846	L	NA	[r]	atp[r] + coa[r] + ocdcea[r]  -> amp[r] + ppi[r] + odecoa[r] 
r1257	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	390.685279187817	252.248483347778	1.54881121187625	L	NA	[r]	atp[r] + coa[r] + lnlc[r]  -> amp[r] + ppi[r] + lnlccoa[r] 
r1262	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521149	251.238847130027	1.54840151897296	L	NA	[r]	arachd[r] + atp[r] + coa[r]  -> amp[r] + ppi[r] + arachdcoa[r] 
r1367	Transport, lysosomal		389.018612521151	251.028971152656	1.54969607983845	L	NA	intercompartmental	dlnlcg[l]  -> dlnlcg[r] 
r1368	Transport, lysosomal		389.018612521151	251.028971152656	1.54969607983845	L	NA	intercompartmental	dlnlcg[c]  -> dlnlcg[l] 
r1443	Fatty acid oxidation	8310.1 or 51.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	ddcacoa[x] + o2[x]  -> h2o2[x] + dd2coa[x] 
r1444	Fatty acid oxidation	8310.1 or 51.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	tdcoa[x] + o2[x]  -> h2o2[x] + HC01412[x] 
r1445	Fatty acid oxidation	8310.1 or 51.1	23.3333333333333	12.5	1.86666666666667	L	betaoxidation	[x]	dcacoa[x] + o2[x]  -> h2o2[x] + dc2coa[x] 
r1487	Fatty acid oxidation	2182.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + hdcea[r]  -> amp[r] + ppi[r] + hdcoa[r] 
r1514	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + arachd[c]  -> h[c] + adp[c] + pi[c] + arachd[e] 
r1515	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + hdca[c]  -> h[c] + adp[c] + pi[c] + hdca[e] 
r1516	Transport, extracellular	19.1	758.26565143824	487.59374488292	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + ocdcea[c]  -> h[c] + adp[c] + pi[c] + ocdcea[e] 
r1517	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + strdnc[c]  -> h[c] + adp[c] + pi[c] + strdnc[e] 
r1518	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + lnlc[c]  -> h[c] + adp[c] + pi[c] + lnlc[e] 
r1519	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + elaid[c]  -> h[c] + adp[c] + pi[c] + elaid[e] 
r1520	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + lnlncg[c]  -> h[c] + adp[c] + pi[c] + lnlncg[e] 
r1521	Transport, extracellular	19.1	758.265651438241	50	15.1653130287648	L	NA	intercompartmental	h2o[c] + atp[c] + lnlnca[c]  -> h[c] + adp[c] + pi[c] + lnlnca[e] 
r1522	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + lgnc[c]  -> h[c] + adp[c] + pi[c] + lgnc[e] 
r1523	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + hdcea[c]  -> h[c] + adp[c] + pi[c] + hdcea[e] 
r1525	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + dlnlcg[c]  -> h[c] + adp[c] + pi[c] + dlnlcg[e] 
r1527	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + dca[c]  -> h[c] + adp[c] + pi[c] + dca[e] 
r1529	Transport, extracellular	19.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + ttdca[c]  -> h[c] + adp[c] + pi[c] + ttdca[e] 
r2510	Transport, endoplasmic reticular		1389.01861252115	53.3333333333333	26.0440989847716	L	NA	intercompartmental	crn[r] + strdnc[c]  <=> crn[c] + strdnc[r] 
r2514	Transport, endoplasmic reticular		389.01861252115	251.028971152656	1.54969607983845	L	NA	intercompartmental	crn[r] + hdcea[c]  <=> crn[c] + hdcea[r] 
r2514m	Transport, mitochondrial		389.01861252115	251.028971152656	1.54969607983845	L	NA	intercompartmental	crn[m] + hdcea[c]  <=> crn[c] + hdcea[m] 
r2517	Transport, peroxisomal	5825.1	758.26565143824	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + thcholstoic[c]  -> h[c] + adp[c] + pi[c] + thcholstoic[x] 
r2518	Transport, peroxisomal	5825.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + dhcholestanate[c]  -> h[c] + adp[c] + pi[c] + dhcholestanate[x] 
sink_Tyr_ggn[c]	Exchange/demand reaction		20	10	2	L	NA	[c]	Tyr_ggn[c]  <=> 
sink_clpn_hs[c]	Sink		0.410775639992565	0.261809777681691	1.56898509914319	L	NA	[c]	clpn_hs[c]  <=> 
sink_dgchol[c]	Exchange/demand reaction		10	20	0.5	H	NA	[c]	dgchol[c]  <=> 
ACETONEt2	Transport, extracellular	6566.1 or 9123.1 or 9194.1	459.448538781308	1000	0.459448538781308	H	NA	intercompartmental	h[e] + acetone[e]  <=> h[c] + acetone[c] 
ACETONEt2m	Transport, mitochondrial	6566.1	459.448538781308	1000	0.459448538781308	H	NA	intercompartmental	h[c] + acetone[c]  <=> h[m] + acetone[m] 
ASNCYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]	2 h2o[c] + asncyscys[c]  <=> asn_L[c] + 2 cys_L[c] 
ASNCYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental	h[e] + asncyscys[e]  <=> h[c] + asncyscys[c] 
C180CPT1	Fatty acid oxidation	1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3	1018.9286559136	646.442139428961	1.57621014127216	L	carnitine shuttle	[c]	crn[c] + stcoa[c]  <=> coa[c] + stcrn[c] 
C180CPT2	Fatty acid oxidation	1376.1	1018.9286559136	642.575472762294	1.58569490916521	L	carnitine shuttle	[m]	coa[m] + stcrn[m]  <=> crn[m] + stcoa[m] 
CYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]	h2o[c] + cyscys[c]  <=> 2 cys_L[c] 
CYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental	h[e] + cyscys[e]  <=> h[c] + cyscys[c] 
CYSTA	Methionine and cysteine metabolism	2805.1	20	32.5	0.615384615384615	H	NA	[c]	akg[c] + cys_L[c]  <=> glu_L[c] + mercppyr[c] 
DNADtn	Transport, nuclear		389.018612521151	251.028971152656	1.54969607983845	L	NA	intercompartmental	dnad[c]  <=> dnad[n] 
DXTRNt	Transport, extracellular		20	10	2	L	NA	intercompartmental	dxtrn[c]  <=> dxtrn[e] 
EX_HC00229[e]	Exchange/demand reaction		113.347081218274	56.759840591326	1.99695911823255	L	NA	[e]	isomal[e]  -> 
EX_HC00250[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]	HC00250[e]  -> 
EX_ac[e]	Exchange/demand reaction		773.70663311163	399.240082722317	1.93794828373925	L	NA	[e]	ac[e]  -> 
EX_asncyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	asncyscys[e]  -> 
EX_cgly[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]	cgly[e]  -> 
EX_cys_L[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]	cys_L[e]  <=> 
EX_cyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	cyscys[e]  -> 
EX_dxtrn[e]	Exchange/demand reaction		20	10	2	L	NA	[e]	dxtrn[e]  -> 
EX_glc_D[e]	Exchange/demand reaction		215.148697859192	110.179581747039	1.95270933550239	L	NA	[e]	glc_D[e]  <=> 
EX_gluala[e]	Exchange/demand reaction		0	201.237514503248	0	H	NA	[e]	gluala[e]  -> 
EX_glyald[e]	Exchange/demand reaction		314.237832188714	157.654047918357	1.99321131514139	L	NA	[e]	glyald[e]  -> 
EX_gthrd[e]	Exchange/demand reaction		20	40	0.5	H	NA	[e]	gthrd[e]  -> 
EX_hiscyscys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	hiscyscys[e]  -> 
EX_mercplaccys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	mercplaccys[e]  -> 
EX_sfcys[e]	Exchange/demand reaction		10	20	0.5	H	NA	[e]	slfcys[e]  -> 
FAOXC140	Fatty acid oxidation	35.1 or 34.1	85.2956870057668	46.3090966984713	1.84187758101061	L	betaoxidation	[m]	6 h2o[m] + 6 nad[m] + 6 coa[m] + 6 fad[m] + tdcoa[m]  -> 6 h[m] + 6 nadh[m] + 7 accoa[m] + 6 fadh2[m] 
FAOXC18480m	Fatty acid oxidation	34.1 or 35.1	40	53.3333333333333	0.75	H	betaoxidation	[m]	5 h2o[m] + 5 nad[m] + 5 coa[m] + fad[m] + strdnccoa[m]  -> 5 h[m] + 5 nadh[m] + 5 accoa[m] + fadh2[m] + occoa[m] 
GAPD	Glycolysis/gluconeogenesis	2597.1 or 26330.1	685.478318021003	305.031850303575	2.24723522261298	L	glycolysis	[c]	pi[c] + nad[c] + g3p[c]  <=> h[c] + nadh[c] + 13dpg[c] 
GGLUCT	Glutathione metabolism	79017.1	0	322.305786220446	0	H	NA	intercompartmental	gluala[e]  -> ala_L[c] + 5oxpro[c] 
GLYALDtr	Transport, extracellular		314.237832188712	157.654047918357	1.99321131514138	L	NA	intercompartmental	na1[e] + glyald[e]  <=> na1[c] + glyald[c] 
HEX7	Fructose and mannose metabolism	2645.2 or 2645.3 or 3098.3 or 3098.1 or 3101.1 or 3098.2 or 3099.1 or 2645.1 or 3098.4 or 80201.1 or 3098.5	479.01861252115	261.028971152656	1.83511665546507	L	fructose metabolism	[c]	atp[c] + fru[c]  -> h[c] + adp[c] + f6p[c] 
HISCYSCYSr	Peptide metabolism		10	20	0.5	H	NA	[c]	2 h2o[c] + hiscyscys[c]  <=> 2 cys_L[c] + his_L[c] 
HISCYSCYSt	Transport, extracellular	6564.1 or 6565.1	10	20	0.5	H	NA	intercompartmental	h[e] + hiscyscys[e]  <=> h[c] + hiscyscys[c] 
HMR_0354	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	53.3333333333333	7.29409898477157	L	NA	[c]	h2o[c] + strdnccoa[c]  -> h[c] + coa[c] + strdnc[c] 
HMR_2613	Transport, mitochondrial	1384.1 or 1376.1	91.0546822609701	50.6447109873915	1.79791098588042	L	NA	[m]	2 h[m] + crn[m] + M00129[m]  <=> coa[m] + ttdcrn[m] 
HMR_3115	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	583.546893884457	365.328321042046	1.59732180691597	L	NA	[m]	fad[m] + stcoa[m]  -> fadh2[m] + od2coa[m] 
HMR_3398	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	91.0546822609702	50.6447109873915	1.79791098588042	L	NA	[m]	6 h2o[m] + 6 nad[m] + 6 coa[m] + 5 fad[m] + M00129[m]  -> 6 h[m] + 6 nadh[m] + 7 accoa[m] + 5 fadh2[m] 
MCLACCYSR	Methionine and cysteine metabolism		10	20	0.5	H	NA	[c]	nad[c] + cys_L[c] + mercplac[c]  -> h[c] + nadh[c] + mercplaccys[c] 
MCLOR	Methionine and cysteine metabolism	92483.1 or (3945.1 and 3939.1) or 55293.1 or 3948.2 or 3948.1 or 3945.1 or 160287.1 or 3939.1	10	20	0.5	H	NA	[c]	nad[c] + mercplac[c]  <=> h[c] + nadh[c] + mercppyr[c] 
MERCPLACCYSt	Transport, extracellular		10	20	0.5	H	NA	intercompartmental	mercplaccys[c]  -> mercplaccys[e] 
MGCHrm	Valine, leucine, and isoleucine metabolism	549.1	305.003685185893	20	15.2501842592946	L	leucine metabolism	[m]	h2o[m] + 3mgcoa[m]  <=> hmgcoa[m] 
MMEm	Valine, leucine, and isoleucine metabolism	84693.1	544.879198912652	336.056731475274	1.62139052094168	L	gluconeogenesis, mitochondria	[m]	mmcoa_R[m]  <=> mmcoa_S[m] 
NDPK5m	Nucleotide interconversion	4833.1 or 10201.1	758.265651438239	487.593744882922	1.55511767613079	L	NA	[m]	atp[m] + dgdp[m]  -> adp[m] + dgtp[m] 
SFCYSc	Methionine and cysteine metabolism		10	20	0.5	H	NA	[c]	h[c] + so3[c] + cys_L[c]  <=> slfcys[c] 
SFCYSe	Transport, extracellular		10	20	0.5	H	NA	intercompartmental	slfcys[c]  <=> slfcys[e] 
STRDNCCPT1	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	389.01861252115	53.3333333333334	7.29409898477156	L	carnitine shuttle	[c]	crn[c] + strdnccoa[c]  <=> coa[c] + strdnccrn[c] 
URIDK3	Nucleotide interconversion		2000	1025.18748976584	1.95086266655166	L	NA	[c]	atp[c] + dump[c]  <=> adp[c] + dudp[c] 
r0339	Miscellaneous	132158.1	319.345741680767	174.01931410177	1.83511665546507	L	NA	[c]	atp[c] + glyc_R[c]  -> h[c] + adp[c] + 3pg[c] 
r0357	Fructose and mannose metabolism	3098.1 or 3099.1 or 3101.1	479.018612521151	261.028971152656	1.83511665546507	L	fructose metabolism	[c]	itp[c] + fru[c]  -> h[c] + idp[c] + f6p[c] 
r0358	Fructose and mannose metabolism	3098.1 or 3099.1 or 3101.1	479.01861252115	261.028971152656	1.83511665546507	L	fructose metabolism	[c]	datp[c] + fru[c]  -> h[c] + dadp[c] + f6p[c] 
r0390	Miscellaneous	6476.1	113.347081218274	56.7598405913259	1.99695911823254	L	NA	[e]	h2o[e] + isomal[e]  <=> 2 glc_D[e] 
r0392	Miscellaneous	224.1 or 217.1 or 219.1 or 223.1 or 501.1	319.345741680767	174.01931410177	1.83511665546507	L	NA	[c]	h2o[c] + nad[c] + glyald[c]  <=> 2 h[c] + nadh[c] + glyc_R[c] 
r0571	Valine, leucine, and isoleucine metabolism		544.879198912652	336.056731475274	1.62139052094168	L	valine metabolism	[m]	h2o[m] + mmcoa_S[m]  <=> h[m] + coa[m] + HC00900[m] 
r0633	Fatty acid oxidation	55825.1 or 51102.1 	706.179763113367	452.356177379904	1.56111444570877	L	fatty acid synthesis & elongation	[m]	nadp[m] + occoa[m]  <=> h[m] + nadph[m] + HC01415[m] 
r0853	Purine catabolism		1000	509.045357786148	1.96446148600397	L	NA	intercompartmental	atp[c] + pi[m]  -> pi[c] + atp[m] 
r0940	Transport, extracellular		20	40	0.5	H	NA	intercompartmental	HC00250[c]  <=> HC00250[e] 
sink_cys_L[c]	Exchange/demand reaction		20	40	0.5	H	NA	[c]	cys_L[c]  <=> 
