SYMBOL	ENTREZID	Ctrl.1	Ctrl.2	Ctrl.3	Ctrl.4	Ctrl.5	Ctrl.6	Tissue (HPA)	Cell type (HPA)	Level (HPA)	Reliability (HPA)
COLEC12	81035	9.24058	6.49098	11.3266	9.42313	15.064	12.0804	NA	NA	NA	NA
COLGALT1	79709	25.0616	27.7513	31.1745	23.5529	29.0246	32.0978	NA	NA	NA	NA
COLGALT2	23127	16.4573	11.7984	16.7895	14.7463	17.6035	18.1425	cerebral-cortex	glial-cells	High	Approved
COLQ	8292	2.14287	1.6348	2.70642	3.29692	2.29781	3.47205	NA	NA	NA	NA
COMMD1	150684	27.6049	20.6998	20.866	24.3411	27.8603	22.8894	cerebral-cortex	glial-cells	Medium	Approved
COMMD10	51397	27.3104	22.5766	16.4404	18.0542	20.2418	21.3503	cerebral-cortex	glial-cells	Low	Approved
COMMD2	51122	56.1623	52.3805	47.3567	50.2237	51.8336	40.3519	NA	NA	NA	NA
COMMD3	23412	24.0966	17.5624	13.0344	14.2785	27.0891	20.6471	cerebral-cortex	glial-cells	Low	Approved
COMMD3-BMI1	100532731	42.9329	43.7909	22.9997	37.8965	52.372	40.8713	NA	NA	NA	NA
COMMD4	54939	34.0562	31.948	47.3817	32.9434	35.6574	34.5845	NA	NA	NA	NA
COMMD5	28991	17.5373	13.1893	13.561	12.8251	14.7872	12.1885	NA	NA	NA	NA
COMMD6	170622	141.512	132.806	83.8357	92.6285	140.374	113.267	NA	NA	NA	NA
COMMD7	149951	26.0885	22.124	21.6134	20.82	22.7386	16.9881	NA	NA	NA	NA
COMMD8	54951	4.23731	6.06287	3.23191	2.62889	5.15728	3.68665	cerebral-cortex	glial-cells	Medium	Approved
COMMD9	29099	80.298	56.3671	65.7781	48.6644	65.8867	62.2677	NA	NA	NA	NA
COMT	1312	32.9873	95.8608	16.4692	67.4799	57.6001	44.6719	cerebral-cortex	glial-cells	Low	Enhanced
COMTD1	118881	3.43347	5.56498	4.43524	3.73671	4.68881	2.03428	NA	NA	NA	NA
COPA	1314	80.0126	72.331	67.767	76.3049	65.4398	90.9766	cerebral-cortex	glial-cells	Low	Supported
COPB1	1315	53.5097	56.8075	47.1226	43.9814	55.8423	52.9413	cerebral-cortex	glial-cells	Low	Supported
COPB2	9276	79.9058	82.1341	72.6089	65.0204	88.3172	82.8798	NA	NA	NA	NA
COPE	11316	329.514	283.44	303.243	279.065	367.584	353.592	NA	NA	NA	NA
COPG1	22820	45.0597	50.1002	41.0744	33.3331	40.0392	45.7064	cerebral-cortex	glial-cells	Medium	Supported
COPRS	55352	59.9011	56.0747	54.7099	61.5876	67.3029	55.8828	cerebral-cortex	glial-cells	Low	Approved
COPS2	9318	31.1997	33.7968	25.9004	30.2953	32.9923	26.7862	cerebral-cortex	glial-cells	Medium	Approved
COPS3	8533	60.8676	75.4241	60.2032	55.713	79.5436	88.2501	cerebral-cortex	glial-cells	Medium	Approved
COPS4	51138	86.033	81.2304	59.1381	69.9847	79.7867	85.2663	NA	NA	NA	NA
COPS5	10987	32.4787	32.1999	27.114	32.1292	32.1821	28.3622	cerebral-cortex	glial-cells	High	Supported
COPS6	10980	35.6489	34.938	31.7932	32.9138	34.9947	35.6522	cerebral-cortex	glial-cells	Low	Approved
COPS7A	50813	34.7086	38.1389	22.762	23.2787	26.5317	27.7422	cerebral-cortex	glial-cells	Medium	Supported
COPS7B	64708	15.6598	17.9052	16.6118	17.5025	13.9257	14.978	NA	NA	NA	NA
COPS8	10920	43.7859	38.45	44.0106	40.7932	48.5418	44.9783	NA	NA	NA	NA
COPS8P2	375350	15.0176	14.2346	17.6996	11.5507	19.5999	19.3872	NA	NA	NA	NA
COPZ1	22818	80.3531	68.8489	58.1828	44.7325	63.1796	68.3174	NA	NA	NA	NA
COPZ2	51226	3.99001	9.20484	4.08135	3.03231	4.01164	5.73199	NA	NA	NA	NA
COQ10A	93058	9.50941	6.78448	10.5152	8.64458	10.069	8.00732	NA	NA	NA	NA
COQ10B	80219	9.75591	8.10632	7.99705	8.11961	9.58389	11.4259	NA	NA	NA	NA
COQ10BP2	100421072	0	0.066632	0.280854	0.310171	0.333741	0.368941	NA	NA	NA	NA
COQ2	27235	13.8054	13.7866	8.49873	8.19374	11.9804	13.4712	NA	NA	NA	NA
COQ3	51805	3.57064	4.07775	2.46127	2.53987	3.44431	4.20947	NA	NA	NA	NA
COQ4	51117	17.4264	17.9294	23.7523	27.6103	19.1833	20.5431	cerebral-cortex	glial-cells	Low	Supported
COQ5	84274	33.9821	32.126	18.6024	17.9686	30.7893	25.1915	NA	NA	NA	NA
COQ6	51004	15.5119	13.5271	15.0217	13.0659	16.3734	13.0618	NA	NA	NA	NA
COQ7	10229	34.2865	25.0172	25.4244	22.769	30.2939	27.3206	NA	NA	NA	NA
COQ9	57017	94.0324	68.7251	60.2826	60.1793	65.7626	59.9553	NA	NA	NA	NA
CORIN	10699	0.26272	0.352034	0.206432	0.191835	0.494308	0.564324	NA	NA	NA	NA
CORO1A	11151	9.21969	7.51225	5.95904	6.22612	6.48465	5.60622	cerebral-cortex	glial-cells	Medium	Enhanced
CORO1B	57175	56.8205	42.127	43.4983	33.5917	51.6253	46.4692	NA	NA	NA	NA
CORO1C	23603	64.8284	73.3939	57.3267	66.764	68.1925	62.6373	cerebral-cortex	glial-cells	Low	Approved
CORO2B	10391	17.5357	21.262	32.5998	38.9337	25.0675	15.1815	cerebral-cortex	glial-cells	Medium	Enhanced
CORO6	84940	0.28353	0.547378	0.389386	0.788144	0.551222	0.636721	NA	NA	NA	NA
CORO7	79585	5.80057	9.55045	10.7002	12.887	12.1505	8.14417	NA	NA	NA	NA
CORT	1325	0.658129	0.405859	0.878347	0.27722	0.542344	0.694067	NA	NA	NA	NA
COTL1	23406	33.804	32.744	41.2986	50.3015	35.1185	17.9301	cerebral-cortex	glial-cells	Low	Enhanced
COX10	1352	5.7447	6.10455	6.0217	6.77737	4.42759	5.09718	cerebral-cortex	glial-cells	Medium	Supported
COX10-AS1	100874058	8.31675	8.20546	6.47945	6.54521	6.07489	6.89553	NA	NA	NA	NA
COX11	1353	28.3405	27.6237	28.7101	36.6017	26.7555	24.9964	NA	NA	NA	NA
COX11P1	140468	0.315307	0.274858	1.15829	0.341121	0.458833	0.0608671	NA	NA	NA	NA
COX14	84987	19.9495	18.6478	16.9121	13.1031	18.7557	15.0838	cerebral-cortex	glial-cells	Low	Approved
COX15	1355	16.5066	15.192	14.838	13.9857	16.3127	16.5486	NA	NA	NA	NA
COX16	51241	28.1678	26.4463	21.1209	25.2836	36.3793	28.6314	NA	NA	NA	NA
COX17	10063	24.3375	27.8521	17.5991	19.531	21.192	18.5432	NA	NA	NA	NA
COX17P1	81993	2.51135	7.6461	18.451	12.0649	7.68549	8.32832	NA	NA	NA	NA
COX18	285521	7.63905	8.76974	9.383	8.53989	8.45256	7.91065	cerebral-cortex	glial-cells	Medium	Approved
COX19	90639	4.73805	5.19524	5.84005	5.34293	5.99981	6.37051	cerebral-cortex	glial-cells	Low	Approved
COX20	116228	40.3817	40.1172	42.6455	41.8685	54.8451	44.1124	NA	NA	NA	NA
COX20P1	100507102	0.851513	2.89448	5.00488	2.41822	2.60214	3.45191	NA	NA	NA	NA
COX20P2	100289170	2.9618	4.86795	4.97382	1.37326	2.95542	2.20531	NA	NA	NA	NA
COX4I1	1327	211.053	183.121	160.435	137.081	191.725	185.416	NA	NA	NA	NA
COX5A	9377	40.7015	32.9227	35.917	36.6491	39.3922	42.1255	NA	NA	NA	NA
COX5B	1329	190.505	153.869	125.05	120.565	158.931	158.118	cerebral-cortex	glial-cells	High	Supported
COX5BP1	1330	0	0	0.509881	0	0	0.401908	NA	NA	NA	NA
COX5BP3	1332	0	0.209558	0.883099	2.27578	0.175011	1.85656	NA	NA	NA	NA
COX5BP6	101234262	9.21	7.70629	6.76662	11.9568	8.04139	8.53393	NA	NA	NA	NA
COX6A1	1337	204.284	162.182	150.331	145.599	140.421	153.703	NA	NA	NA	NA
COX6A1P2	285849	13.1486	10.3613	7.54298	9.93804	6.84095	6.67583	NA	NA	NA	NA
COX6B1	1340	208.689	161.409	153.818	169.684	244.079	223.412	cerebral-cortex	glial-cells	Low	Supported
COX6B1P4	100462850	0.235512	0.615814	0.865182	0.191094	0	0.40917	NA	NA	NA	NA
COX6B1P5	100289662	0	0.573753	4.03042	0.890382	1.43688	1.90622	NA	NA	NA	NA
COX6B2	125965	0.289181	0.279865	0.489798	4.5023	2.19388	2.91007	NA	NA	NA	NA
COX6C	1345	148.961	149.923	131.614	163.124	238.641	231.083	cerebral-cortex	glial-cells	Low	Enhanced
COX6CP1	9384	0	2.7225	7.644	9.84921	4.54181	8.03213	NA	NA	NA	NA
COX6CP10	106481681	0	0.795384	0	1.23409	0	0.880807	NA	NA	NA	NA
COX6CP14	106481683	13.9778	0	10.2696	14.1771	0	6.07115	NA	NA	NA	NA
COX6CP17	106480269	0	0	6.26592	0	0	1.6477	NA	NA	NA	NA
COX7A1	1346	0.253429	0.0621177	0.41223	0.564517	0.162491	0.284344	NA	NA	NA	NA
COX7A2	1347	139.914	143.345	117.734	119.201	178.832	213.074	NA	NA	NA	NA
COX7A2L	9167	67.5507	59.1177	39.453	42.6721	62.2374	57.4708	NA	NA	NA	NA
COX7A2P1	319098	0	0.898385	0.841438	0	0.250003	0.33162	NA	NA	NA	NA
COX7B	1349	0.725694	0.548485	0.330858	0.365397	0.437021	0.608809	NA	NA	NA	NA
COX7BP1	114657	1.16641	1.21996	0.856966	0.946428	0.509205	0.675493	NA	NA	NA	NA
COX7BP2	140692	0	0.625451	2.6361	0	0	0	NA	NA	NA	NA
COX7C	1350	167.238	156.019	154.82	156.395	207.176	176.006	cerebral-cortex	glial-cells	Low	Approved
COX7CP1	9386	2.51135	9.19328	7.38039	0	2.1927	5.8175	NA	NA	NA	NA
COX8A	1351	151.591	134.29	133.777	123.001	172.862	167.38	NA	NA	NA	NA
CP	1356	8.73238	8.69919	50.7419	27.817	17.4716	13.6391	NA	NA	NA	NA
CPA2	1358	0.182586	0.0954826	0	0.296301	0.176355	0.211478	NA	NA	NA	NA
CPA4	51200	0.207753	3.71269	0.278213	0.153969	2.98918	1.71229	NA	NA	NA	NA
CPAMD8	27151	0.844285	1.00143	1.87747	1.89174	3.23705	1.97887	NA	NA	NA	NA
CPB2	1361	0.285139	0.0994078	0.174576	0.142639	0.134305	0.20362	NA	NA	NA	NA
CPB2-AS1	100509894	2.27152	1.96409	2.74008	0.811455	2.18992	2.59374	NA	NA	NA	NA
CPD	1362	45.0434	39.1422	47.7934	45.8506	81.4197	46.1539	cerebral-cortex	glial-cells	Low	Approved
CPE	1363	94.7141	126.304	132.618	91.1542	132.473	96.2327	NA	NA	NA	NA
CPEB1	64506	1.8707	1.557	2.12247	2.13167	1.75029	2.6196	NA	NA	NA	NA
CPEB2	132864	18.051	10.0883	19.9822	15.4181	16.0165	21.9907	NA	NA	NA	NA
CPEB3	22849	0.16152	0.443243	0.20248	0.628122	0.262428	0.566749	NA	NA	NA	NA
CPEB4	80315	22.0176	18.8375	48.0041	33.3465	23.0347	22.1416	NA	NA	NA	NA
CPLX1	10815	13.8202	3.85601	20.6765	10.0179	9.03229	10.6188	cerebral-cortex	glial-cells	Medium	Supported
CPLX2	10814	2.28322	3.49729	1.26577	3.32659	1.28513	1.79174	cerebral-cortex	glial-cells	Medium	Supported
CPM	1368	0.149788	0.0487246	0.224816	1.36905	3.10521	0.636457	NA	NA	NA	NA
CPNE1	8904	61.9011	56.2326	50.7942	64.6128	68.9229	93.2144	NA	NA	NA	NA
CPNE2	221184	63.6992	52.4983	61.8659	67.0344	78.6269	62.0404	cerebral-cortex	glial-cells	Low	Approved
CPNE3	8895	30.502	79.1946	58.6879	57.4759	34.1749	27.1954	NA	NA	NA	NA
CPNE4	131034	0.355635	0.260925	1.74934	2.87185	1.14603	0.233018	NA	NA	NA	NA
CPNE5	57699	1.13127	1.20436	0.892757	0.623286	1.41915	2.00563	cerebral-cortex	glial-cells	Medium	Enhanced
CPNE6	9362	0	0.358849	0.234341	0.301178	0.014609	0.764861	NA	NA	NA	NA
CPNE7	27132	0	0.0998633	0.402401	0.224827	0.166729	0.110588	NA	NA	NA	NA
CPNE8	144402	27.2091	34.4839	26.0766	23.2859	30.7937	25.8125	NA	NA	NA	NA
CPO	130749	0.594915	0.172842	0.194261	0.0536351	0.202	0.344528	NA	NA	NA	NA
CPOX	1371	18.907	15.472	18.3083	15.587	16.1823	13.5435	NA	NA	NA	NA
CPPED1	55313	2.56339	1.64058	2.26629	2.05801	2.2712	1.0524	NA	NA	NA	NA
CPQ	10404	0.145326	1.85043	1.31188	3.60261	1.11992	1.83941	NA	NA	NA	NA
CPS1	1373	23.9295	16.2144	11.8362	12.5785	19.5132	13.6747	NA	NA	NA	NA
CPSF1	29894	0.610762	0.675421	0.897461	8.02911	0.489397	1.9825	NA	NA	NA	NA
CPSF2	53981	60.63	61.6293	47.8582	41.1966	49.4742	58.383	cerebral-cortex	glial-cells	High	Supported
CPSF3	51692	45.3939	46.0562	31.1153	34.5994	42.1024	37.1974	NA	NA	NA	NA
CPSF4	10898	34.6688	31.7258	40.5517	43.9189	38.0905	34.9097	NA	NA	NA	NA
CPSF6	11052	139.818	157.013	117.297	130.339	154.051	219.223	cerebral-cortex	glial-cells	High	Supported
CPSF7	79869	25.4464	29.7547	40.8395	33.516	28.0003	30.4233	cerebral-cortex	glial-cells	High	Supported
CPT1A	1374	7.60283	7.23509	13.6766	15.441	11.1075	5.9878	cerebral-cortex	glial-cells	Low	Supported
CPT1B	1375	22.1512	22.0185	21.2249	20.7611	15.7753	18.7398	cerebral-cortex	glial-cells	Low	Approved
CPT1C	126129	40.8775	40.9804	37.0319	39.6097	46.0477	42.1485	NA	NA	NA	NA
CPT2	1376	8.59017	7.90874	7.69171	6.73741	8.01881	7.67695	NA	NA	NA	NA
CPVL	54504	3.77219	2.09462	3.26005	1.81827	3.65744	2.73184	NA	NA	NA	NA
CPXM1	56265	24.7948	17.3737	26.3976	15.6999	24.2519	29.3703	NA	NA	NA	NA
CPXM2	119587	1.31633	2.50898	0.233581	1.91862	5.77388	2.79629	NA	NA	NA	NA
CPZ	8532	0.174454	0.180064	0.127849	0.233565	0.052465	0.0109707	NA	NA	NA	NA
CRABP1	1381	4.97477	11.7996	11.0489	2.68768	0.91748	5.19467	NA	NA	NA	NA
CRABP2	1382	3.19558	7.77674	2.61036	5.59044	18.295	14.0158	NA	NA	NA	NA
CRADD	8738	19.0602	21.5259	9.85826	9.72304	10.5932	10.0831	NA	NA	NA	NA
CRAT	1384	22.3142	22.9535	24.3348	21.1829	35.2509	24.3304	NA	NA	NA	NA
CRB1	23418	4.56927	7.78179	12.9276	18.159	11.1879	8.47428	NA	NA	NA	NA
CRB2	286204	16.5487	10.5416	18.1569	17.8912	18.9702	19.2728	cerebral-cortex	glial-cells	Low	Approved
CRB3	92359	0.154978	0.162172	0.227761	0.12575	0.202808	0	NA	NA	NA	NA
CRBN	51185	32.9307	28.1652	25.7792	23.7851	31.8175	32.7335	cerebral-cortex	glial-cells	Low	Approved
CRCP	27297	60.8754	53.3087	46.6321	42.6709	50.3563	54.7994	NA	NA	NA	NA
CREB1	1385	162.991	152.524	149.218	136.506	156.37	138.12	cerebral-cortex	glial-cells	High	Supported
CREB3	10488	29.4266	27.5885	25.9439	24.2704	29.4837	24.2972	NA	NA	NA	NA
CREB3L1	90993	0.203811	0.62401	0.691989	0.329754	1.0381	1.64726	NA	NA	NA	NA
CREB3L2	64764	1.63772	3.23959	6.6199	7.14536	2.45803	4.35114	NA	NA	NA	NA
CREB3L4	148327	8.01841	4.76565	4.29021	5.36069	4.27309	5.91135	cerebral-cortex	glial-cells	Low	Enhanced
CREB5	9586	15.1111	15.7744	18.817	13.5381	11.3121	6.51538	NA	NA	NA	NA
CREBBP	1387	6.93149	8.41173	15.1398	19.7018	8.13291	16.5563	cerebral-cortex	glial-cells	Low	Supported
CREBL2	1389	9.86345	8.04123	6.70941	6.92294	8.56468	8.62531	NA	NA	NA	NA
CREBRF	153222	8.52294	7.85984	4.59848	7.57735	8.46446	8.16193	NA	NA	NA	NA
CREBZF	58487	48.6459	56.422	49.3392	62.8805	41.8425	46.534	NA	NA	NA	NA
CREG1	8804	5.48651	3.41947	4.08704	5.36622	6.39799	3.9382	NA	NA	NA	NA
CRELD1	78987	26.5692	22.1574	20.1058	20.6827	15.0964	9.72836	NA	NA	NA	NA
CRELD2	79174	24.2791	19.9012	28.5564	22.4389	30.3599	23.3019	cerebral-cortex	glial-cells	Low	Approved
CREM	1390	22.8058	24.0977	15.8764	24.0955	23.021	16.841	NA	NA	NA	NA
CRIM1	51232	25.1071	15.3139	20.0959	13.4265	21.9676	20.469	cerebral-cortex	glial-cells	Low	Enhanced
CRIP2	1397	1.01424	4.06743	6.82256	1.13492	8.44272	1.43284	NA	NA	NA	NA
CRIP3	401262	0.349904	0.650047	0.522035	0.383219	1.02849	1.16155	NA	NA	NA	NA
CRIPT	9419	16.1516	16.8292	10.5886	13.5714	11.6527	11.1022	cerebral-cortex	glial-cells	High	Approved
CRISPLD1	83690	147.67	67.6537	232.458	137.183	180.241	109.811	NA	NA	NA	NA
CRISPLD2	83716	1.13049	10.0019	1.5952	0.889139	2.02749	2.05783	cerebral-cortex	glial-cells	Low	Approved
CRK	1398	59.2211	49.2311	44.4624	39.7453	48.348	46.8409	NA	NA	NA	NA
CRKL	1399	42.6459	41.0096	39.639	34.9508	41.7789	41.0881	NA	NA	NA	NA
CRLF1	9244	3.46094	3.15256	2.88024	8.10657	6.24946	11.4119	NA	NA	NA	NA
CRLF3	51379	10.0955	11.6242	10.5687	14.6295	8.59084	11.0046	NA	NA	NA	NA
CRLS1	54675	68.4704	34.8924	61.2332	49.7697	100.881	72.5341	NA	NA	NA	NA
CRMP1	1400	70.5124	74.6414	92.826	81.8993	107.968	79.6115	NA	NA	NA	NA
CRNDE	643911	16.1167	11.7058	27.9548	14.7713	27.6568	19.806	NA	NA	NA	NA
CRNKL1	51340	19.8186	22.5149	13.938	13.9648	19.067	17.8547	NA	NA	NA	NA
CROCC	9696	9.4602	0	7.80534	11.0101	0	0	NA	NA	NA	NA
CROCCP2	84809	11.121	10.228	11.1214	9.03513	7.13652	5.83063	NA	NA	NA	NA
CROCCP3	114819	15.7755	11.2043	9.86804	13.4814	8.87052	11.5566	NA	NA	NA	NA
CROT	54677	7.97047	9.14508	9.15565	10.5392	9.33053	7.24115	NA	NA	NA	NA
CRTAP	10491	27.9805	29.7126	31.7314	31.3092	36.061	29.5889	cerebral-cortex	glial-cells	Low	Approved
CRTC1	23373	2.70967	2.85751	4.61046	5.72367	2.2056	2.58523	cerebral-cortex	glial-cells	Low	Enhanced
CRTC2	200186	24.8093	29.4722	21.3714	18.7868	23.8491	25.8507	cerebral-cortex	glial-cells	Medium	Supported
CRTC3	64784	13.6837	14.5459	21.7145	18.5955	19.2189	14.9982	NA	NA	NA	NA
CRY1	1407	61.4471	45.5283	44.794	51.7028	26.0224	43.2751	cerebral-cortex	glial-cells	High	Approved
CRY2	1408	7.67608	7.8577	7.91331	9.59689	7.78134	8.4178	cerebral-cortex	glial-cells	High	Supported
CRYAA	1409	0.106614	1.04015	0.15657	0.173015	0.0940958	0.0965359	NA	NA	NA	NA
CRYBA1	1411	0.302908	0.0792018	0.222547	0.245779	0.066116	0.265226	NA	NA	NA	NA
CRYBB2P1	1416	6.78161	8.66137	12.0655	9.02537	8.24675	8.13065	NA	NA	NA	NA
CRYGS	1427	2.6318	2.55054	2.48826	3.61415	5.25608	5.68145	NA	NA	NA	NA
CRYL1	51084	14.2961	17.1605	16.9962	13.3762	15.6256	11.0197	cerebral-cortex	glial-cells	Medium	Enhanced
CRYM	1428	1.18583	2.95976	2.14193	6.40889	5.36455	1.48183	NA	NA	NA	NA
CRYM-AS1	400508	0.0364681	0.291915	0.033529	0.151052	0.568642	0.215459	NA	NA	NA	NA
CRYZ	1429	47.9764	30.636	29.1898	26.4713	38.3324	44.732	cerebral-cortex	glial-cells	Medium	Approved
CRYZL1	9946	43.2777	46.0512	46.9926	41.1864	44.8697	49.5573	cerebral-cortex	glial-cells	Medium	Approved
CRYZP1	1430	0.535923	0.513819	1.31248	2.0293	0.584904	1.55182	NA	NA	NA	NA
CS	1431	38.5064	43.0646	50.0962	42.5516	35.8151	56.3781	cerebral-cortex	glial-cells	Medium	Enhanced
CSAD	51380	14.6859	15.4802	14.6292	19.7357	9.80603	12.331	NA	NA	NA	NA
CSDC2	27254	1.12616	1.40935	1.13848	3.23686	2.85885	1.22824	NA	NA	NA	NA
CSDE1	7812	222.226	228.333	196.062	201.92	218.278	243.536	cerebral-cortex	glial-cells	Low	Supported
CSE1L	1434	37.5474	46.2215	36.1044	33.3915	34.4488	38.5897	NA	NA	NA	NA
CSF1	1435	19.9259	15.4067	25.7519	25.1089	13.1745	16.5592	NA	NA	NA	NA
CSF1R	1436	0.224857	0.17509	0.235116	0.408611	0.176493	0.292422	NA	NA	NA	NA
CSGALNACT1	55790	16.6451	9.93083	10.7713	11.153	11.8177	12.5379	NA	NA	NA	NA
CSGALNACT2	55454	21.5077	22.2461	19.7183	19.7746	16.7088	21.9632	cerebral-cortex	glial-cells	High	Approved
CSK	1445	20.7757	12.2357	14.0174	19.7924	12.3337	13.1551	cerebral-cortex	glial-cells	Low	Approved
CSMD1	64478	3.92259	0.512243	2.1255	1.60671	1.7106	1.11162	NA	NA	NA	NA
CSMD2	114784	2.8787	1.1766	4.47169	1.97044	2.27865	2.96891	NA	NA	NA	NA
CSMD3	114788	1.48253	2.24171	4.41439	1.75788	1.70356	2.69114	NA	NA	NA	NA
CSNK1A1	1452	184.175	165.19	198.893	178.82	193.45	196.995	NA	NA	NA	NA
CSNK1A1L	122011	1.17843	0.853292	1.06559	1.34846	1.27953	1.27741	NA	NA	NA	NA
CSNK1A1P1	161635	0.709596	0.268048	0.529683	0.353352	0.261058	0.367293	NA	NA	NA	NA
CSNK1A1P3	100526776	2.04313	0.267118	0	0.828901	0.668959	0.295806	NA	NA	NA	NA
CSNK1D	1453	22.6386	18.5492	19.2275	23.7369	21.1505	17.3661	cerebral-cortex	glial-cells	Medium	Approved
CSNK1E	1454	106.236	115.354	107.762	134.257	98.5928	89.4759	cerebral-cortex	glial-cells	Medium	Approved
CSNK1G1	53944	8.60807	7.74625	6.85122	7.84672	7.76636	10.4901	NA	NA	NA	NA
CSNK1G2	1455	84.781	78.0136	74.662	82.1732	80.9559	60.7096	NA	NA	NA	NA
CSNK1G2-AS1	255193	0.190149	0.227068	0.326043	0.668726	0.0829851	0.0732935	NA	NA	NA	NA
CSNK1G3	1456	41.8327	35.4813	28.1991	28.8208	32.8826	39.2999	NA	NA	NA	NA
CSNK2A1	1457	56.1859	49.1272	50.2021	53.0967	48.2675	53.7628	cerebral-cortex	glial-cells	Medium	Supported
CSNK2A2	1459	14.5916	20.6466	18.8383	19.4101	14.6181	13.9434	NA	NA	NA	NA
CSNK2A3	283106	15.3548	14.0208	12.1669	12.4381	12.7746	14.6972	NA	NA	NA	NA
CSPG4	1464	0.560073	0.839916	0.526453	0.836705	3.18934	5.39948	NA	NA	NA	NA
CSPG4P11	100631254	0.268819	0.495732	0.696456	0.872481	0.679423	0.901298	NA	NA	NA	NA
CSPG4P5	114817	0.146143	0.0956765	0.190314	0.277199	0.0532054	0.0846626	NA	NA	NA	NA
CSPG5	10675	37.8978	32.6032	67.1403	42.7563	58.8094	22.5086	NA	NA	NA	NA
CSPP1	79848	14.566	10.7652	15.1387	21.8255	14.3836	16.2715	NA	NA	NA	NA
CSRNP1	64651	8.11673	6.47831	6.02332	6.01325	6.66664	6.22187	NA	NA	NA	NA
CSRNP2	81566	19.7664	18.7274	20.3912	27.4676	17.5766	21.6708	cerebral-cortex	glial-cells	Low	Approved
CSRNP3	80034	6.06915	7.02359	7.10935	7.90102	8.91547	14.1355	cerebral-cortex	glial-cells	High	Supported
CSRP1	1465	1.33658	8.39327	7.93379	11.4913	11.5128	3.12328	NA	NA	NA	NA
CSRP2	1466	32.7208	32.6507	62.4296	64.2198	62.0326	30.4844	NA	NA	NA	NA
CST3	1471	202.883	238.753	189.476	138.663	175.501	97.0044	cerebral-cortex	glial-cells	Low	Enhanced
CSTB	1476	20.7012	20.3371	17.5108	12.0806	17.5249	13.1418	NA	NA	NA	NA
CSTF1	1477	16.2649	14.6973	16.8351	13.2841	15.0845	16.1515	cerebral-cortex	glial-cells	Medium	Supported
CSTF2	1478	11.6492	12.9664	9.25064	9.69532	10.4015	11.4501	cerebral-cortex	glial-cells	Medium	Supported
CSTF2T	23283	20.2534	18.3571	17.3603	14.5662	17.6836	15.0861	cerebral-cortex	glial-cells	Medium	Approved
CSTF3	1479	19.1089	32.9119	27.2479	24.4627	26.4038	35.2694	cerebral-cortex	glial-cells	High	Enhanced
CTAGE14P	401018	0.211801	0.0632929	0.711364	1.20299	0.145299	0.297885	NA	NA	NA	NA
CTAGE3P	220112	0.211705	0.15816	0.24442	0.368095	0.118827	0.332779	NA	NA	NA	NA
CTAGE7P	119437	0.787725	0.438524	0.799931	0.762873	0.432637	0.750498	NA	NA	NA	NA
CTB-178M22.2	101927862	1.76551	2.53904	1.94569	2.50695	3.37204	4.4732	NA	NA	NA	NA
CTB-1I21.1	105379191	0.367184	0.192021	0	0.297934	0.881633	0.212644	NA	NA	NA	NA
CTB-30L5.1	102724339	0	0.199727	0.280597	0.309889	0	0	NA	NA	NA	NA
CTB-99A3.1	105378215	0.135999	0.284483	0.100013	0.110371	0	0.0787588	NA	NA	NA	NA
CTBP1	1487	126.151	117.54	107.354	118.096	118.105	107.809	cerebral-cortex	glial-cells	Medium	Approved
CTBP2	1488	36.2055	30.0169	44.2344	35.3201	38.9572	33.532	cerebral-cortex	glial-cells	Low	Approved
CTBP2P4	642909	1.01943	0.775443	1.08942	0.97756	1.2542	0.912394	NA	NA	NA	NA
CTBP2P8	100420253	1.29849	1.11107	3.59903	4.69289	2.03537	4.614	NA	NA	NA	NA
CTBS	1486	2.8984	2.82016	4.0643	2.71384	3.63231	2.52219	NA	NA	NA	NA
CTC-338M12.4	101928649	3.59105	3.31241	3.60361	6.31449	3.21189	5.73239	NA	NA	NA	NA
CTC1	80169	6.64269	11.2682	8.47456	13.9527	6.89932	6.18615	NA	NA	NA	NA
CTCF	10664	25.0808	26.1336	21.1862	20.3128	20.8046	25.2501	cerebral-cortex	glial-cells	High	Supported
CTD-2201I18.1	101929215	0.0802536	0.551878	0.458565	0.684978	0.235806	0.282179	NA	NA	NA	NA
CTD-2297D10.2	101929176	3.38981	1.62078	2.63282	4.9509	2.28319	3.08489	NA	NA	NA	NA
CTD-2350J17.1	101929472	0	0.650765	1.52036	6.73875	0.905689	3.36196	NA	NA	NA	NA
CTDNEP1	23399	19.037	16.8501	24.4789	23.0613	20.3608	23.5089	NA	NA	NA	NA
CTDP1	9150	7.14003	8.19797	7.52254	6.81558	7.3254	6.27265	cerebral-cortex	glial-cells	Medium	Approved
CTDSP1	58190	18.8309	18.6942	22.5394	19.474	24.226	19.247	NA	NA	NA	NA
CTDSP2	10106	42.4192	55.5929	68.0352	55.1001	56.1765	51.0038	NA	NA	NA	NA
CTDSPL	10217	4.50588	5.10566	5.5495	10.8039	4.10064	3.73267	NA	NA	NA	NA
CTDSPL2	51496	60.0106	59.3511	63.6907	74.7922	63.9952	84.802	cerebral-cortex	glial-cells	Low	Approved
CTF1	1489	0.47053	0.524015	0.335195	0.370137	0.575113	0.35424	NA	NA	NA	NA
CTH	1491	3.10564	4.55826	4.73163	4.44981	4.78802	2.55592	NA	NA	NA	NA
