SYMBOL	ENTREZID	BD_NR.Veh.R1	BD_R.Veh.R1	BD_NR.Veh.R2	BD_R.Veh.R2	Tissue (HPA)	Cell type (HPA)	Level (HPA)	Reliability (HPA)
SLC35G6	643664	0	0.338796	0.171602	0.0455269	NA	NA	NA	NA
SLC36A1	206358	2.60657	5.01982	3.85532	4.42534	NA	NA	NA	NA
SLC36A4	120103	7.50507	21.2222	13.56	15.1266	cerebral-cortex	glial-cells	Medium	Enhanced
SLC37A1	54020	1.69521	3.57781	3.85428	3.90269	NA	NA	NA	NA
SLC37A2	219855	0.186332	0.369259	0.405835	0.25236	NA	NA	NA	NA
SLC37A3	84255	21.0949	22.0888	22.069	22.178	NA	NA	NA	NA
SLC38A1	81539	29.6912	61.6467	46.5037	45.5221	NA	NA	NA	NA
SLC38A10	124565	28.0198	24.5529	29.0259	27.6766	cerebral-cortex	glial-cells	Low	Enhanced
SLC38A2	54407	107.3	103.154	149.069	86.148	cerebral-cortex	glial-cells	Medium	Approved
SLC38A3	10991	2.04036	2.38366	1.4627	2.61124	NA	NA	NA	NA
SLC38A4	55089	4.6565	0.375282	1.97287	0.0757228	NA	NA	NA	NA
SLC38A6	145389	21.447	3.51178	15.315	6.29585	NA	NA	NA	NA
SLC38A7	55238	5.9084	11.9721	9.85736	10.3148	NA	NA	NA	NA
SLC38A9	153129	6.29996	10.7464	9.90144	8.90551	NA	NA	NA	NA
SLC39A1	27173	53.5157	48.3677	68.4691	55.2544	NA	NA	NA	NA
SLC39A10	57181	9.06763	25.641	13.822	18.657	NA	NA	NA	NA
SLC39A11	201266	7.26902	2.65425	8.20377	5.05448	NA	NA	NA	NA
SLC39A13	91252	22.7853	20.2072	24.2004	23.856	NA	NA	NA	NA
SLC39A14	23516	5.38297	11.0073	17.6978	13.0988	cerebral-cortex	glial-cells	Medium	Approved
SLC39A3	29985	13.2686	16.7207	15.1449	16.8988	NA	NA	NA	NA
SLC39A5	283375	0.227558	0.414687	0.483461	0.248404	NA	NA	NA	NA
SLC39A6	25800	21.6032	78.2917	41.3701	68.3709	NA	NA	NA	NA
SLC39A8	64116	1.09423	2.12368	2.5306	3.25188	cerebral-cortex	glial-cells	Low	Approved
SLC39A9	55334	21.1749	22.1329	23.8965	25.5475	cerebral-cortex	glial-cells	Low	Approved
SLC3A1	6519	0.832278	0.528108	0.456853	0.240791	NA	NA	NA	NA
SLC3A2	6520	53.2323	60.7541	105.992	79.9511	NA	NA	NA	NA
SLC40A1	30061	13.7544	1.33499	3.68277	1.92804	NA	NA	NA	NA
SLC41A1	254428	7.93582	7.71991	9.12855	9.82903	NA	NA	NA	NA
SLC41A2	84102	0.581718	0.659784	1.42659	1.75279	NA	NA	NA	NA
SLC41A3	54946	16.8568	17.0629	16.0888	16.4514	cerebral-cortex	glial-cells	Medium	Approved
SLC43A1	8501	2.89876	0.788082	3.34134	1.94899	cerebral-cortex	glial-cells	Low	Enhanced
SLC43A2	124935	1.29689	8.63455	2.49257	7.04407	NA	NA	NA	NA
SLC43A3	29015	5.31306	3.61366	16.0235	5.35746	NA	NA	NA	NA
SLC44A1	23446	6.66398	9.1291	4.65114	6.29333	NA	NA	NA	NA
SLC44A2	57153	81.7063	43.8617	62.6623	44.2455	NA	NA	NA	NA
SLC44A3	126969	6.67143	0.616128	2.65743	0.419112	NA	NA	NA	NA
SLC44A5	204962	1.2201	10.7979	1.71714	6.94695	NA	NA	NA	NA
SLC45A1	50651	0.567238	1.07181	1.1727	2.51149	NA	NA	NA	NA
SLC45A2	51151	0.162934	0.0918666	0.16374	0.208212	NA	NA	NA	NA
SLC45A3	85414	2.35823	2.13968	3.60184	2.65312	NA	NA	NA	NA
SLC45A4	57210	2.12938	8.30148	4.39893	5.90059	NA	NA	NA	NA
SLC46A3	283537	2.72653	0.532918	2.22698	1.35551	NA	NA	NA	NA
SLC47A1	55244	0.216663	0.0950738	0.128788	0.372938	cerebral-cortex	glial-cells	Low	Enhanced
SLC47A2	146802	0.0311627	0.133032	0.0706179	0.015544	NA	NA	NA	NA
SLC48A1	55652	4.44802	3.65878	5.02094	4.84929	NA	NA	NA	NA
SLC4A10	57282	0.0172091	0.062875	0.0954313	0.0253727	NA	NA	NA	NA
SLC4A11	83959	2.29257	0.426126	2.01438	1.15174	NA	NA	NA	NA
SLC4A1AP	22950	15.9963	10.983	14.0513	11.7222	cerebral-cortex	glial-cells	Low	Approved
SLC4A2	6522	73.1952	32.6264	50.239	42.7794	cerebral-cortex	glial-cells	Medium	Enhanced
SLC4A3	6508	4.26918	2.74301	4.35537	4.92758	NA	NA	NA	NA
SLC4A4	8671	0.344087	3.59995	0.697594	4.32698	NA	NA	NA	NA
SLC4A5	57835	0.586167	0.810183	0.768715	1.81788	NA	NA	NA	NA
SLC4A7	9497	6.07008	22.9765	9.65502	14.8536	NA	NA	NA	NA
SLC4A8	9498	1.23288	22.1537	3.14154	12.4261	NA	NA	NA	NA
SLC50A1	55974	23.142	9.89613	25.2575	17.0328	cerebral-cortex	glial-cells	Medium	Approved
SLC51A	200931	2.69013	1.99033	3.20721	2.01799	NA	NA	NA	NA
SLC5A2	6524	0.280773	0.235421	0.0946066	0.0992024	NA	NA	NA	NA
SLC5A6	8884	18.1328	30.7395	29.2448	24.9419	NA	NA	NA	NA
SLC5A9	200010	0.105386	0.360751	0.253702	0	NA	NA	NA	NA
SLC6A1	6529	0.308119	1.53119	0.439217	2.48954	NA	NA	NA	NA
SLC6A11	6538	0.0212353	0.475388	0.0105202	0.298892	NA	NA	NA	NA
SLC6A12	6539	0.342787	0.123554	0.336104	0.127598	NA	NA	NA	NA
SLC6A13	6540	1.06963	0.213841	0.297455	0.194959	NA	NA	NA	NA
SLC6A15	55117	0.198093	2.77907	0.861759	2.79318	NA	NA	NA	NA
SLC6A16	28968	18.6755	9.27111	9.14429	12.8558	NA	NA	NA	NA
SLC6A4	6532	0.130247	0.144004	0.115624	0.121394	NA	NA	NA	NA
SLC6A6	6533	2.54631	10.5355	9.14458	7.71729	NA	NA	NA	NA
SLC6A8	6535	0.191977	1.40583	3.07263	0.485958	NA	NA	NA	NA
SLC6A9	6536	11.7733	9.47407	12.4979	8.45278	NA	NA	NA	NA
SLC7A1	6541	6.99709	15.6273	12.1587	13.4735	NA	NA	NA	NA
SLC7A10	56301	0.283026	0.203487	0.147475	0.311317	NA	NA	NA	NA
SLC7A11	23657	3.05614	11.766	14.5375	11.4613	NA	NA	NA	NA
SLC7A11-AS1	641364	0.549318	0.314449	0.498881	0.0813552	NA	NA	NA	NA
SLC7A2	6542	2.38294	1.80865	2.56215	1.15234	NA	NA	NA	NA
SLC7A3	84889	1.24288	9.92574	2.32133	6.12031	NA	NA	NA	NA
SLC7A5	8140	20.2498	18.4458	38.8003	22.4701	NA	NA	NA	NA
SLC7A5P1	81893	0.782006	0.430044	0.865418	0.806204	NA	NA	NA	NA
SLC7A5P2	387254	0	1.669	1.513	0.383009	NA	NA	NA	NA
SLC7A6	9057	6.0584	15.0455	17.9029	12.2537	NA	NA	NA	NA
SLC7A6OS	84138	10.1063	12.5672	11.0227	12.2918	cerebral-cortex	glial-cells	Medium	Approved
SLC7A7	9056	12.4362	0.232229	3.90954	0.779055	cerebral-cortex	glial-cells	Low	Enhanced
SLC7A8	23428	1.31822	1.98999	2.35665	5.6687	NA	NA	NA	NA
SLC7A9	11136	0.261768	0.368886	0.170424	0.41934	NA	NA	NA	NA
SLC8A1	6546	3.74764	1.25815	1.86894	1.16369	NA	NA	NA	NA
SLC8A1-AS1	100128590	1.4011	0.163489	0.155456	0.576691	NA	NA	NA	NA
SLC8A2	6543	0.652676	0.67706	0.292268	0.512905	NA	NA	NA	NA
SLC8A3	6547	0.304482	2.5276	0.91584	3.39419	NA	NA	NA	NA
SLC8B1	80024	4.2799	3.15878	7.43984	4.4511	cerebral-cortex	glial-cells	Low	Approved
SLC9A1	6548	7.16017	5.94819	10.7583	7.77902	NA	NA	NA	NA
SLC9A3	6550	0.391186	0.35651	0.248279	0.416775	NA	NA	NA	NA
SLC9A3R1	9368	12.5807	23.2754	20.3157	22.8384	NA	NA	NA	NA
SLC9A3R2	9351	42.5086	4.3301	31.3101	11.6088	NA	NA	NA	NA
SLC9A5	6553	1.60413	1.19925	1.80609	1.70436	NA	NA	NA	NA
SLC9A6	10479	0.184928	0.891659	0.364188	0.296341	cerebral-cortex	glial-cells	Low	Enhanced
SLC9A7	84679	0.257895	1.12398	0.993195	0.781957	NA	NA	NA	NA
SLC9A8	23315	4.28753	6.25132	4.94427	5.76855	NA	NA	NA	NA
SLC9A9	285195	2.17794	1.03086	1.24537	1.03093	NA	NA	NA	NA
SLC9B1	150159	0.143497	0.260493	0.158833	0.14322	NA	NA	NA	NA
SLC9B2	133308	2.54975	5.73778	4.51057	4.71534	NA	NA	NA	NA
SLC9C2	284525	0	0.086132	0.0754972	0.249911	NA	NA	NA	NA
SLCO1C1	53919	0.200353	0.999868	0.174408	3.1266	NA	NA	NA	NA
SLCO2A1	6578	0.771077	0.0119521	0.124412	0.0337795	NA	NA	NA	NA
SLCO2B1	11309	0.25635	0.505542	0.668039	0.653486	NA	NA	NA	NA
SLCO3A1	28232	1.16573	3.13178	3.15441	4.69216	NA	NA	NA	NA
SLCO4A1	28231	0.547875	1.36888	1.10277	0.955051	NA	NA	NA	NA
SLCO4C1	353189	0.368696	0.101768	0.412707	0.048696	NA	NA	NA	NA
SLCO5A1	81796	0.112619	0.942337	0.209097	0.867603	NA	NA	NA	NA
SLFN11	91607	0.0589072	0.115466	0.0274535	0.44076	NA	NA	NA	NA
SLFN12	55106	0.695058	4.74735	1.40441	1.94295	NA	NA	NA	NA
SLFN13	146857	0.947394	1.55175	1.13938	0.590811	NA	NA	NA	NA
SLFN5	162394	4.91752	2.67482	9.60692	3.17767	NA	NA	NA	NA
SLFNL1	200172	0.255294	0.493142	0.672159	0.434648	NA	NA	NA	NA
SLIRP	81892	227.527	119.178	132.172	123.118	NA	NA	NA	NA
SLIT1	6585	0.671565	8.4069	0.705712	4.95699	NA	NA	NA	NA
SLIT2	9353	19.9975	32.2661	30.786	34.0639	NA	NA	NA	NA
SLIT3	6586	12.5773	2.84733	12.4297	1.38268	NA	NA	NA	NA
SLITRK1	114798	0.0886832	1.78426	0.250815	1.72636	cerebral-cortex	glial-cells	Medium	Enhanced
SLITRK3	22865	0.0922355	0.870758	0.222804	0.453916	cerebral-cortex	glial-cells	Medium	Enhanced
SLITRK5	26050	11.7397	7.0306	5.4654	3.3275	NA	NA	NA	NA
SLITRK6	84189	0.442514	0.128439	0.251141	0.0659951	NA	NA	NA	NA
SLK	9748	10.6977	14.0667	16.0645	13.2533	NA	NA	NA	NA
SLMAP	7871	12.5537	16.828	16.7218	15.4897	cerebral-cortex	glial-cells	Low	Enhanced
SLN	6588	2.77592	0	1.05126	0	NA	NA	NA	NA
SLTM	79811	55.0704	69.4576	58.466	71.6777	cerebral-cortex	glial-cells	Medium	Enhanced
SLU7	10569	27.1624	23.4476	28.0481	23.836	NA	NA	NA	NA
SLX1A	548593	0.563073	1.27137	0.890768	1.66186	NA	NA	NA	NA
SLX1B	79008	0.502431	0.312535	9.14551	0.477736	NA	NA	NA	NA
SLX4	84464	2.4097	5.77099	3.67774	4.58945	cerebral-cortex	glial-cells	Medium	Approved
SLX4IP	128710	0.588788	2.9167	1.31138	1.87648	cerebral-cortex	glial-cells	Low	Approved
SMAD1	4086	28.2994	19.8209	25.1222	18.5013	NA	NA	NA	NA
SMAD2	4087	30.0326	34.0971	38.162	36.1865	cerebral-cortex	glial-cells	High	Approved
SMAD3	4088	17.8125	21.6997	23.3449	20.7744	cerebral-cortex	glial-cells	Low	Approved
SMAD4	4089	26.284	75.3154	59.0032	56.6296	NA	NA	NA	NA
SMAD5	4090	20.1687	26.3959	36.1143	34.7246	NA	NA	NA	NA
SMAD5-AS1	9597	0.271602	0.255495	0.29557	0.18513	NA	NA	NA	NA
SMAD6	4091	4.1166	1.25027	2.12755	1.23773	NA	NA	NA	NA
SMAD7	4092	3.85135	1.41373	4.10953	3.38647	cerebral-cortex	glial-cells	Medium	Approved
SMAD9	4093	4.75776	2.30012	2.30161	2.57409	NA	NA	NA	NA
SMAGP	57228	1.70112	1.74146	2.70222	4.74177	cerebral-cortex	glial-cells	Medium	Enhanced
SMAP1	60682	22.5821	21.913	20.1013	24.1407	cerebral-cortex	glial-cells	Medium	Approved
SMAP2	64744	12.0468	15.5265	23.3203	21.1118	NA	NA	NA	NA
SMARCA1	6594	44.6068	44.0436	46.7172	41.8842	NA	NA	NA	NA
SMARCA2	6595	35.5096	12.3432	33.3999	30.5772	cerebral-cortex	glial-cells	High	Enhanced
SMARCA4	6597	98.5581	132.364	80.3593	120.231	cerebral-cortex	glial-cells	High	Supported
SMARCA5	8467	39.3718	69.17	39.2108	47.6815	cerebral-cortex	glial-cells	Medium	Supported
SMARCA5-AS1	100128055	0.490471	0.679555	0.376369	0.104307	NA	NA	NA	NA
SMARCAD1	56916	20.8246	36.9458	26.4456	28.7888	cerebral-cortex	glial-cells	High	Approved
SMARCAL1	50485	11.7085	11.3459	11.9894	11.4386	NA	NA	NA	NA
SMARCB1	6598	84.9138	125.352	98.6138	107.187	cerebral-cortex	glial-cells	Low	Supported
SMARCC1	6599	37.589	66.0766	41.2269	48.6114	NA	NA	NA	NA
SMARCC2	6601	23.184	61.9776	31.1608	43.7538	cerebral-cortex	glial-cells	High	Supported
SMARCD1	6602	29.8708	104.877	51.824	84.0072	cerebral-cortex	glial-cells	High	Supported
SMARCD2	6603	20.2561	15.6744	30.3329	29.0619	NA	NA	NA	NA
SMARCD3	6604	102.634	31.3215	55.9852	39.8756	NA	NA	NA	NA
SMARCE1	6605	116.363	131.991	99.6245	107.017	cerebral-cortex	glial-cells	High	Supported
SMARCE1P1	100271884	0.165802	0.146543	0.0433046	0.229723	NA	NA	NA	NA
SMARCE1P5	400129	0.319196	0.04698	0.0833201	0.265165	NA	NA	NA	NA
SMARCE1P6	646196	0.107325	0.142191	0.0420246	0.178343	NA	NA	NA	NA
SMC1A	8243	0.0462071	0.396964	0.250878	0.428528	cerebral-cortex	glial-cells	Medium	Supported
SMC2	10592	30.7528	28.1396	27.6025	22.0173	NA	NA	NA	NA
SMC3	9126	44.0795	72.04	45.0332	51.0115	NA	NA	NA	NA
SMC4	10051	142.435	128.436	117.57	97.5017	cerebral-cortex	glial-cells	Low	Approved
SMC5	23137	20.5218	23.5012	24.412	19.1569	cerebral-cortex	glial-cells	Low	Supported
SMC5-AS1	100507299	0.924577	0.446101	0.61982	0.519165	NA	NA	NA	NA
SMC6	79677	32.9115	17.7317	28.0392	18.2969	NA	NA	NA	NA
SMCHD1	23347	14.7422	35.7316	24.5088	22.0179	cerebral-cortex	glial-cells	Low	Approved
SMCO2	341346	0.15	0	0	0.151672	NA	NA	NA	NA
SMCO4	56935	12.3112	6.84645	13.4918	6.01523	NA	NA	NA	NA
SMCR2	105371564	0.145362	0.796215	0.114781	0.746587	NA	NA	NA	NA
SMCR8	140775	1.86305	5.21576	4.20283	2.91954	NA	NA	NA	NA
SMDT1	91689	0.905473	0.157013	0.656142	0.413693	NA	NA	NA	NA
SMG1	23049	9.84236	21.103	15.9155	15.6731	NA	NA	NA	NA
SMG1P1	641298	19.2191	34.2341	23.731	20.3478	NA	NA	NA	NA
SMG5	23381	29.3208	44.2435	42.8735	41.3968	NA	NA	NA	NA
SMG6	23293	18.7764	22.0876	26.8391	23.4249	cerebral-cortex	glial-cells	Low	Approved
SMG7	9887	13.056	30.3444	19.44	28.3501	NA	NA	NA	NA
SMG7-AS1	284649	0.0544362	0.190524	0.0637969	0.134543	NA	NA	NA	NA
SMG8	55181	10.7887	10.5457	10.9502	10.724	cerebral-cortex	glial-cells	Medium	Approved
SMG9	56006	28.5333	31.6119	37.0577	37.0453	NA	NA	NA	NA
SMIM1	388588	5.08727	0.870074	2.68632	1.30885	NA	NA	NA	NA
SMIM10	644538	3.65211	0.144325	2.85688	0.509345	NA	NA	NA	NA
SMIM12	113444	28.9371	28.2137	24.8271	34.3637	cerebral-cortex	glial-cells	Medium	Approved
SMIM13	221710	8.34871	9.92484	11.8851	11.8436	cerebral-cortex	glial-cells	Low	Enhanced
SMIM14	201895	5.67044	11.51	13.7087	13.734	NA	NA	NA	NA
SMIM15	643155	24.4423	26.6951	28.4177	25.5455	NA	NA	NA	NA
SMIM17	147670	0.806939	2.85945	0.923729	1.55137	NA	NA	NA	NA
SMIM18	100507341	0.230299	2.25609	0.180727	2.05625	NA	NA	NA	NA
SMIM19	114926	44.7134	22.4695	26.9631	22.5174	NA	NA	NA	NA
SMIM2-AS1	101929212	0	0.969265	0.415984	1.15801	NA	NA	NA	NA
SMIM20	389203	40.7934	19.3665	26.4861	19.2282	cerebral-cortex	glial-cells	Medium	Approved
SMIM22	440335	0	0.148636	0.230699	0.139303	NA	NA	NA	NA
SMIM4	440957	24.1447	18.7081	16.0057	18.2068	NA	NA	NA	NA
SMIM5	643008	1.26624	0.220143	0.246051	0.120239	cerebral-cortex	glial-cells	High	Approved
SMIM7	79086	75.8941	60.6173	54.8443	53.2374	NA	NA	NA	NA
SMIM8	57150	6.4057	5.72481	5.72301	5.14229	NA	NA	NA	NA
SMKR1	100287482	0.19537	0.403873	0.663096	0.488268	NA	NA	NA	NA
SMN1	6606	0.368769	0.288217	0.160742	0.237338	cerebral-cortex	glial-cells	High	Supported
SMN2	6607	14.2819	9.05014	10.6078	11.5043	cerebral-cortex	glial-cells	High	Supported
SMNDC1	10285	17.0474	19.9541	22.8048	20.6784	NA	NA	NA	NA
SMO	6608	32.6895	47.7836	33.9671	39.735	cerebral-cortex	glial-cells	Medium	Approved
SMOC1	64093	3.74294	76.1736	2.05562	53.4679	NA	NA	NA	NA
SMOC2	64094	25.623	3.03316	6.83131	12.1935	NA	NA	NA	NA
SMOX	54498	12.5989	8.92844	11.0984	11.754	cerebral-cortex	glial-cells	Medium	Approved
SMPD1	6609	15.5486	6.71598	13.3046	13.472	NA	NA	NA	NA
SMPD2	6610	5.27224	2.51022	3.79347	3.6899	NA	NA	NA	NA
SMPD3	55512	0.740127	3.3183	0.677296	2.29955	NA	NA	NA	NA
SMPD4	55627	21.8143	34.3601	33.7077	33.6985	NA	NA	NA	NA
SMPDL3A	10924	7.19442	6.10286	4.97895	4.85348	NA	NA	NA	NA
SMS	6611	58.7606	125.983	76.2207	102.057	NA	NA	NA	NA
SMTN	6525	16.4465	9.56468	16.8776	9.85665	NA	NA	NA	NA
SMTNL1	219537	8.74348	0.709368	0.976591	0.294891	NA	NA	NA	NA
SMTNL2	342527	5.24346	0.111962	1.67673	0.184453	NA	NA	NA	NA
SMU1	55234	36.9964	35.2019	35.499	37.0969	cerebral-cortex	glial-cells	Medium	Supported
SMUG1	23583	23.0566	18.7768	20.3363	18.9554	NA	NA	NA	NA
SMURF1	57154	5.46936	10.8677	9.47652	9.21263	cerebral-cortex	glial-cells	Medium	Approved
SMURF2	64750	0.564945	0.201401	0.167362	0.333299	NA	NA	NA	NA
SMYD2	56950	23.1616	31.5091	27.2604	31.0764	NA	NA	NA	NA
SMYD3	64754	24.813	14.1751	18.4499	13.4564	cerebral-cortex	glial-cells	Medium	Approved
SMYD4	114826	4.81995	8.86006	6.80858	7.5354	NA	NA	NA	NA
SMYD5	10322	14.9202	15.9989	15.0965	18.0578	NA	NA	NA	NA
SNAI1	6615	15.529	0.35624	5.94181	2.2862	cerebral-cortex	glial-cells	High	Supported
SNAI1P1	10415	0	0.0835856	0	0	NA	NA	NA	NA
SNAI2	6591	48.0504	4.10267	40.1653	25.6232	cerebral-cortex	glial-cells	Low	Supported
SNAI3	333929	1.5748	0.848118	1.4552	0.76875	NA	NA	NA	NA
SNAI3-AS1	197187	8.34649	5.26803	6.89734	6.82042	NA	NA	NA	NA
SNAP23	8773	38.2646	31.6958	42.02	30.1283	NA	NA	NA	NA
SNAP25	6616	4.61278	7.46961	3.97102	5.85184	cerebral-cortex	glial-cells	Low	Enhanced
SNAP25-AS1	100131208	0.141647	0.633652	0.435639	0.54315	NA	NA	NA	NA
SNAP29	9342	14.1425	11.8223	18.3993	16.3477	cerebral-cortex	glial-cells	Low	Supported
SNAP47	116841	24.7373	18.5728	22.8034	20.1593	cerebral-cortex	glial-cells	Low	Supported
SNAP91	9892	0.704583	2.40297	0.666072	1.23746	cerebral-cortex	glial-cells	Low	Enhanced
SNAPC1	6617	11.4791	4.45167	5.91076	5.31154	NA	NA	NA	NA
SNAPC2	6618	18.3712	8.73623	13.3861	9.6562	cerebral-cortex	glial-cells	Medium	Supported
SNAPC3	6619	15.2246	28.0917	15.644	25.4956	NA	NA	NA	NA
SNAPC4	6621	3.46915	5.52763	3.92564	5.15094	NA	NA	NA	NA
SNAPC5	10302	27.9717	14.3694	18.6925	16.0234	NA	NA	NA	NA
SNAPIN	23557	49.7908	35.2276	39.6057	35.5909	NA	NA	NA	NA
SNCA	6622	39.0817	6.62042	15.9488	7.76582	NA	NA	NA	NA
SNCAIP	9627	6.99373	15.8499	18.1729	10.5723	NA	NA	NA	NA
SNCB	6620	0	0.0465703	0.248024	0.0876162	cerebral-cortex	glial-cells	Low	Enhanced
SNCG	6623	5.09643	3.26581	24.3571	5.13515	NA	NA	NA	NA
SND1	27044	97.6815	57.7144	97.646	70.4264	cerebral-cortex	glial-cells	Medium	Enhanced
SNED1	25992	0.667162	0.627162	1.35663	0.851228	NA	NA	NA	NA
SNF8	11267	112.739	73.6561	89.4705	87.6422	NA	NA	NA	NA
SNHG1	23642	143.04	128.486	109.364	94.2155	NA	NA	NA	NA
SNHG10	283596	10.6538	9.54934	5.86721	6.08275	NA	NA	NA	NA
SNHG11	128439	16.917	11.4267	13.167	12.4978	NA	NA	NA	NA
SNHG12	85028	9.12128	13.7426	15.842	16.9051	NA	NA	NA	NA
SNHG14	104472715	128.84	53.1385	78.4403	39.7208	NA	NA	NA	NA
SNHG15	285958	26.4448	6.27629	14.2636	9.12555	NA	NA	NA	NA
SNHG16	100507246	51.3913	24.0573	44.9754	28.77	NA	NA	NA	NA
SNHG17	388796	18.7653	15.2076	14.5645	14.9267	NA	NA	NA	NA
SNHG18	100505806	16.331	3.17724	9.22895	7.96085	NA	NA	NA	NA
SNHG3	8420	35.0272	15.8903	28.9612	11.8317	NA	NA	NA	NA
SNHG5	387066	631.618	161.118	360.771	237.365	NA	NA	NA	NA
SNHG6	641638	257.063	125.931	128.966	141.644	NA	NA	NA	NA
SNHG7	84973	58.4457	21.4513	30.5201	23.6518	NA	NA	NA	NA
SNHG8	100093630	115.539	21.9324	51.962	34.3828	NA	NA	NA	NA
SNHG9	735301	23.9078	12.0371	11.3925	15.4239	NA	NA	NA	NA
SNIP1	79753	6.05124	4.68361	5.91709	5.2219	cerebral-cortex	glial-cells	Medium	Approved
SNN	8303	32.9243	89.706	23.0464	64.3767	cerebral-cortex	glial-cells	Low	Approved
SNORA53	677832	2.09945	0	4.17932	1.40557	NA	NA	NA	NA
SNORA73B	26768	3.70868	4.51849	3.45034	2.8011	NA	NA	NA	NA
SNORD109A	338428	1.68724	6.52408	5.34151	2.91084	NA	NA	NA	NA
SNORD116-20	100033431	5.68554	7.8088	9.52251	4.41622	NA	NA	NA	NA
SNORD17	692086	0.799273	0.880842	2.76611	1.64024	NA	NA	NA	NA
SNORD3A	780851	10.1391	5.70354	2.78346	25.8531	NA	NA	NA	NA
SNORD3B-1	26851	3.02727	0.126105	0.32782	0.354813	NA	NA	NA	NA
SNORD3B-2	780852	0.219455	0.692237	0.0863577	0.464191	NA	NA	NA	NA
SNORD3C	780853	0	0.253537	6.5455	0	NA	NA	NA	NA
SNORD3D	780854	0.610192	0.220953	0.480769	0	NA	NA	NA	NA
SNORD97	692223	9.93483	27.0849	20.0322	12.3948	NA	NA	NA	NA
SNPH	9751	7.44951	1.58156	5.78459	3.07148	NA	NA	NA	NA
SNRK	54861	6.52031	6.32663	10.1422	6.91423	NA	NA	NA	NA
SNRK-AS1	100873954	0.133457	0.137291	0.110602	0.117134	NA	NA	NA	NA
SNRNP200	23020	83.5901	104.027	76.7923	88.3732	NA	NA	NA	NA
SNRNP25	79622	49.2109	45.0472	42.2321	44.2666	NA	NA	NA	NA
SNRNP27	11017	48.5425	21.5659	34.4391	25.9679	cerebral-cortex	glial-cells	Medium	Approved
SNRNP35	11066	24.5771	19.728	17.9006	21.672	cerebral-cortex	glial-cells	Medium	Supported
SNRNP40	9410	57.399	53.4925	52.2267	52.3348	cerebral-cortex	glial-cells	High	Supported
SNRNP48	154007	11.2305	13.8087	13.8306	12.7402	cerebral-cortex	glial-cells	Medium	Approved
SNRNP70	6625	194.094	156.274	126.355	135.818	cerebral-cortex	glial-cells	High	Supported
SNRPA	6626	67.9488	75.1578	57.526	62.3543	cerebral-cortex	glial-cells	High	Supported
SNRPA1	6627	71.1204	60.6909	56.9253	61.783	cerebral-cortex	glial-cells	Medium	Supported
SNRPB	6628	229.791	200.99	202.019	194.263	cerebral-cortex	glial-cells	Medium	Approved
SNRPB2	6629	117.018	55.9161	59.5241	59.6001	cerebral-cortex	glial-cells	High	Supported
SNRPC	6631	187.649	118.286	118.731	113.619	cerebral-cortex	glial-cells	High	Supported
SNRPD1	6632	106.527	77.3486	61.3824	65.8556	cerebral-cortex	glial-cells	Low	Supported
SNRPD2	6633	700.085	280.597	427.038	311.279	cerebral-cortex	glial-cells	High	Supported
SNRPD3	6634	136.849	127.61	108.372	104.165	cerebral-cortex	glial-cells	Medium	Supported
SNRPE	6635	370.269	203.549	180.124	184.556	NA	NA	NA	NA
SNRPEP2	414153	5.28527	0	0.878214	0	NA	NA	NA	NA
SNRPEP4	100130109	141.644	67.5171	57.5194	56.8743	NA	NA	NA	NA
SNRPF	6636	77.3513	59.7694	44.4047	55.4197	NA	NA	NA	NA
SNRPFP1	170550	44.7798	31.9992	23.6552	30.4908	NA	NA	NA	NA
SNRPG	6637	167.315	131.074	108.679	126.477	cerebral-cortex	glial-cells	Medium	Supported
SNRPGP10	100130289	81.1112	68.1065	67.6396	40.9609	NA	NA	NA	NA
SNRPGP15	100130932	18.215	18.7117	17.2672	16.9071	NA	NA	NA	NA
SNRPGP2	100130003	10.0118	5.15949	2.40966	1.92101	NA	NA	NA	NA
SNRPN	6638	84.9598	30.1035	50.7964	28.6748	cerebral-cortex	glial-cells	Low	Approved
SNTA1	6640	9.1422	1.63942	4.83481	3.61607	cerebral-cortex	glial-cells	Medium	Approved
SNTB1	6641	29.6209	0.629518	9.46849	1.58596	NA	NA	NA	NA
SNTB2	6645	6.18818	5.85015	5.84675	5.99252	NA	NA	NA	NA
SNTG1	54212	0.729273	1.75762	0.454679	0.845546	NA	NA	NA	NA
SNTG2	54221	0.847549	0.116909	0.52574	0	cerebral-cortex	glial-cells	Medium	Approved
SNUPN	10073	23.3858	12.0522	22.3247	18.357	cerebral-cortex	glial-cells	Medium	Approved
SNW1	22938	63.9904	51.127	44.0175	49.5125	cerebral-cortex	glial-cells	High	Supported
SNX1	6642	43.579	57.451	51.9843	57.2677	NA	NA	NA	NA
SNX10	29887	0.648606	2.82076	0.845598	2.72238	cerebral-cortex	glial-cells	Low	Approved
SNX11	29916	11.1347	11.095	11.1075	12.4509	NA	NA	NA	NA
SNX12	29934	22.5948	31.3353	24.5687	27.3273	NA	NA	NA	NA
SNX13	23161	8.85053	12.2655	10.3775	9.38925	NA	NA	NA	NA
SNX14	57231	47.6587	39.1766	43.7451	44.5529	cerebral-cortex	glial-cells	Low	Approved
SNX15	29907	16.0843	13.343	16.8512	18.6421	cerebral-cortex	glial-cells	Medium	Approved
SNX16	64089	6.91694	3.83528	6.79412	4.27085	cerebral-cortex	glial-cells	Medium	Approved
